address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, улица Толбухина, 25/1",75975028,Агентство недвижимости «Жилфонд»,Resale,3285,2020-11-24T11:16:25.319092Z,"Дзержинский район, г.Новосибирск, ул. Толбухина.  Продается уютная, просторная 1 комнатная квартира 46,3 кв.м.с мебелью и бытовой техникой , можно назвать ее 2-х комнатной студией, так как кухня 17 кв.м. В квартире выполнен современный ремонт- пластиковые окна, красивый кафель в ванной, качественный полукомерческий линолеум, во всех комнатах  натяжные потолки .  Аккуратный подъез, двор оборудован детской  площадкой и парковочными местами.  Дом расположен в районе с развитой инфраструктурой-    расположение - в 5-ти минутах ходьбы ближайшая остановка Доватора и в 15-ти минутах ст.м.Золотая Нива. В шаговой доступности находятся школы, детские сады, поликлиника,  торговые центры, автовокзал, рынки, супермаркеты и прочее.<br>Просмотр по предварительной договоренности. Покажем в удобное для Вас время, ЗВОНИТЕ!",46.3 м²,651.0,4/10,46.3 м²,46.3,4,15,3029139848,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3029139848,272.0,3 300 000 ₽,71 274 ₽ за м²,71274,3300000,Apartment,2020-11-24T11:16:25.319092Z,78,Listing,1,1.0,2020-12-24T14:07:07.9311+03:00,2034132978,2020-11-24T14:06:44.103475+03:00,2020-11-24T14:07:07.9311+03:00,1.973,272.0,#008000,Золотая Нива,"1-комн. квартира, 46.3 м², 4/10 эт.",2020-11-24T11:16:47.207259Z
"Новосибирская область, Искитимский район, посёлок Чернореченский, Тепличная улица, 6",75975028,Агентство недвижимости «Жилфонд»,Resale,3252,2020-11-24T11:16:33.117773Z,"Искитимский район, п.Чернореченский, ул. Тепличная.  В продаже 2-х комнатная квартира в пос.Чернореченский Искитимского р-на.<br> В квартире установлены пластиковые окна, новая входная дверь, в сан.узле новая ванна и унитаз, заменены водопроводные и канализационные трубы. Проведен интернет и домашний телефон. Возле дома имеется участок 2 сотки с подведенной поливочной водой.  Продается вместе с  сарайчиком и погребом.  Квартира светлая  и теплая , окна выходят на обе стороны. На данный момен производится капитальный ремонт дома . Хорошие спокойные соседи, чистый подьезд и двор. Рядом школа и детский сад, станция Совхоз Бердский и атобусные остановки<br>Просмотр в удобное для Вас время по предворительной договоренности. Звоните!",42.8 м²,,2/2,42.8 м²,42.8,2,18,3029140465,Sale,/2-komnatnaya-kvartira-na-prodazhu-iskitim-3029140465,,1 250 000 ₽,29 206 ₽ за м²,29206,1250000,Apartment,2020-11-24T11:16:33.117773Z,78,Listing,2,2.0,2020-12-24T14:07:15.99499+03:00,2034230706,2020-11-24T14:06:44.970286+03:00,2020-12-07T13:17:38.698745+03:00,,,,,"2-комн. квартира, 42.8 м², 2/2 эт.",2020-12-07T10:28:04.084026Z
"Новосибирская область, рабочий посёлок Кольцово, Никольский проспект, 10",22205107,"Агентство недвижимости ""Бердское бюро обмена""",Resale,3246,2020-07-31T07:27:55.844286Z,"Квартира в отличном состоянии, светлая, теплая. Лоджия - 4,2м не входит в общую площадь.<br>Рассматриваем только обмен, квартира + доплата (наличные) на 2х квартиру в этом же районе.",36.5 м²,,1/9,36.5 м²,36.5,1,22,2754738472,Sale,/1-komnatnaya-kvartira-na-prodazhu-koltsovo-2754738472,,3 300 000 ₽,90 411 ₽ за м²,90411,3300000,Apartment,2020-07-31T07:27:55.844286Z,78,Listing,1,1.0,2020-12-25T13:05:51.676104+03:00,1969544798,2020-07-31T10:18:35.97177+03:00,2020-11-25T13:05:51.676104+03:00,,,,,"1-комн. квартира, 36.5 м², 1/9 эт.",2020-11-25T10:14:56.231168Z
"Новосибирск, проспект Дзержинского, 34/2",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-08-07T06:18:24.570805Z,"Предлагается к продаже большая однокомнатная квартира общей площадью 46,6 м2, расположенная на 17 этаже монолитно кирпичного дома, 2015 года постройки. В квартире выполнен качественный ремонт. Удобная планировка - большой коридор (тесно точно не будет), кухня почти 11 м2, и большая комната 20,8 м2. Комфортное расположение дома - в шаговой доступности остановка общественного транспорта, магазины, аптеки и центры развлечений. Школы и детские сады так же в шаговой доступности.. Номер в базе: 4439039. Район: Дзержинский.",46.6 м²,651.0,17/17,46.6 м²,46.6,17,20,2770447174,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2770447174,272.0,4 530 000 ₽,97 210 ₽ за м²,97210,4530000,Apartment,2020-08-07T06:18:24.570805Z,78,Listing,1,1.0,2020-12-23T16:19:57.840749+03:00,1976182270,2020-07-11T06:42:25.800558+03:00,2020-11-23T16:19:57.840749+03:00,2.332,272.0,#008000,Золотая Нива,"1-комн. квартира, 46.6 м², 17/17 эт.",2020-11-23T13:29:25.882448Z
"Новосибирск, Тульская улица, 84",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-11-23T13:29:30.359602Z,"Предлагается к продаже трехкомнатная квартира улучшенной планировки по адресу Тульская 84, 7/9. Мебель вся (2 дивана + кровать) шкафы (2), Душевая кабинка с ванной + парогенератор и гидромассаж, бойлер. Кухня: плита, холодильник, свч, стиральная машина. Большая утепленная лоджия. Большая парковка, хорошая транспортная развязка, 3 мин до остановки ОТ, две остановки до м. К.Маркса. В шаговой доступности крупные сетевые супермаркеты, детский сад, школа, лицей, бассейн.. Номер в базе: 3217329. Район: Кировский.",60.2 м²,655.0,7/9,60.2 м²,60.2,7,16,3026996752,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3026996752,266.0,4 500 000 ₽,74 751 ₽ за м²,74751,4500000,Apartment,2020-11-23T13:29:30.359602Z,78,Listing,3,3.0,2020-12-23T16:20:09.565036+03:00,2040656635,2020-11-23T16:19:30.984033+03:00,2020-11-23T16:20:09.565036+03:00,1.313,266.0,#FF0000,Студенческая,"3-комн. квартира, 60.2 м², 7/9 эт.",2020-11-23T13:29:50.770592Z
"Новосибирск, улица Петухова, 97",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-11-23T13:29:42.099755Z,"Предлагается к продаже светлая, теплая и уютная 2-х комнатная квартира студия в современном жилом комплексе «Матрешкин Двор». Сделан качественный ремонт, все продумано до мелочей для комфортного проживания. Квартира не угловая, окна выходят во двор, ДОПОЛНИТЕЛЬНО: установлена хорошая металлическая входная дверь, квартира продается с мебелью ( 2 дивана, кухонный гарнитур с вытяжкой, зеркала, прихожая в коридоре). Остальная мебель по договоренности! Возле дома всегда есть свободные парковочные места ! Всегда чисто, моют этажи каждую неделю. Соседи тихие и дружелюбные! Дом расположен в центре микрорайона, то есть в стороне от основной транспортной магистрали (Советское шоссе), при этом в шаговой доступности остановки общественного транспорта, а также другие объекты инфраструктуры необходимые для комфортного проживания (школа №217, детский сад №53, супермаркеты и др.) Чистая продажа! Подходит под ипотеку! ТОРГ уместен! С удовольствием приглашаем на просмотр. Номер в базе: 4984211. Район: Кировский.",34 м²,655.0,3/10,34 м²,34.0,3,20,3026997906,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3026997906,,2 450 000 ₽,72 059 ₽ за м²,72059,2450000,Apartment,2020-11-23T13:29:42.099755Z,78,Listing,2,2.0,2020-12-23T16:20:12.250986+03:00,2040683277,2020-11-23T16:19:38.572611+03:00,2020-12-08T16:07:45.443465+03:00,,,,,"2-комн. квартира, 34 м², 3/10 эт.",2020-12-08T13:17:41.233133Z
"Новосибирск, улица Олеко Дундича, 29",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-11-23T13:29:47.743742Z,"Предлагается 2-х комнатная изолированная квартира в Калининского района. <br>Состояние квартиры хорошее, что позволяет Вам сразу заехать и жить.<br>Порядочные, дружные соседи и великолепная планировка создадут комфортные условия для Вашего проживания. Расположение дома Вас так же порадует: отличная транспортная доступность - трамваи, автобусы, маршрутки, а так же в шаговой доступности поликлиника детская и взрослая, магазины, супермаркеты, есть несколько садов, Лицей №28, школа №23. <br>В квартире остаётся кухонный гарнитур, шкаф, обеденный стол, стенка, диван, кровать. <br>Отличный вариант как для проживания , так и для сдачи в аренду.<br>Приглашаем на просмотр!. Номер в базе: 4997507. Район: Калининский.",42.7 м²,648.0,4/9,42.7 м²,42.7,4,16,3026998455,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3026998455,272.0,3 300 000 ₽,77 283 ₽ за м²,77283,3300000,Apartment,2020-11-23T13:29:47.743742Z,78,Listing,2,2.0,2020-12-23T16:20:15.511212+03:00,2039925556,2020-11-23T16:19:36.64071+03:00,2020-12-07T13:16:59.578418+03:00,4.058,271.0,#008000,Берёзовая роща,"2-комн. квартира, 42.7 м², 4/9 эт.",2020-12-07T10:27:11.64817Z
"Новосибирск, Калининский район, микрорайон Пашино, Новоуральская улица, 1",94101510,"Агентство недвижимости ""Дельта""",Resale,3285,2019-03-27T10:19:12.760334Z,"В продаже 1-комнатная квартира в центре посёлка Пашино. Квартира очень светлая и тёплая. Вся инфраструктура в шаговой доступности: магазины, школа, детские сады, поликлиника, центр для развития детей, детская футбольная школа ""Джуниор"", остановка общественного транспорта. Возможны различные формы расчёта, включая сертификаты.",29 м²,,5/5,29 м²,29.0,5,10,1182661386,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-1182661386,,1 600 000 ₽,55 172 ₽ за м²,55172,1600000,Apartment,2019-03-27T10:19:12.760334Z,78,Listing,1,1.0,2020-12-25T13:10:42.964328+03:00,1520672759,2019-03-27T13:06:24.957233+03:00,2020-11-25T13:10:42.964328+03:00,,,,,"1-комн. квартира, 29 м², 5/5 эт.",2020-11-25T10:20:06.929294Z
"Новосибирская область, Бердск, улица Карла Маркса, 36",163831226,Компания Елка МФЦ Недвижимость,Resale,3279,2020-11-23T13:33:45.875129Z,"Арт. 43791190 В продаже большая уютная и светлая 2-х комнатная квартира в  тихом центре Бердска. Грамотно и со вкусом спланированное пространство позволяет в полной мере оценить каждый квадратный метр. Комфортный 5-й этаж 15-го этажного жилого дома. Дом введен в эксплуатацию в 2016 году. Монолитный каркас с кирпичным заполнением стен. Огороженная территория, по периметру дома установлено видеонаблюдение, освещение, достаточное количество парковочных мест, детская и спортивная площадки, в шаговой доступности вся необходимая для комфортной жизни инфраструктура: детские сады, детская и взрослая поликлиники, магазины, остановки, общественного транспорта, привязанность по микроучастку к Школе №1.<br>2 лифта: грузовой и пассажирский, видеонаблюдение в холле и лифтах.  Хорошая управляющая компания и старший по дому. <br>Ремонт в квартире заходи и живи. Неоценимым преимуществом является установка дополнительной шумоизоляции. Панорамные окна в кухне-гостиной,  вместительный шкаф-купе в коридоре, интересное решение в ванной комнате, уютная теплая лоджия, которая может стать отличным местом для игры и проживания Вашего ребенка или тихим уголком для молодой пары. Доброжелательные соседи. <br>Приходите на просмотры и сами в этом убедитесь.<br>Показы осуществляются в любое комфортное для Вас время. Звоните и мы обязательно поможем Вам в реализации задуманного. Ваша квартира ждет Вас.",73.8 м²,,5/15,73.8 м²,73.8,5,21,3027017795,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-3027017795,,4 900 000 ₽,66 396 ₽ за м²,66396,4900000,Apartment,2020-11-23T13:33:45.875129Z,78,Listing,2,2.0,2020-12-23T16:24:43.063307+03:00,2040167423,2020-11-23T16:24:16.949163+03:00,2020-12-07T13:14:39.348971+03:00,,,,,"2-комн. квартира, 73.8 м², 5/15 эт.",2020-12-07T10:23:40.218193Z
"Новосибирск, Советский район, микрорайон Академгородок, бульвар Молодёжи, 12",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-25T12:55:53.124657Z,"Вариант взамен подобран - готовы к сделке.<br>К Вашему вниманию, 1-к квартира.<br>Кирпичный дом, очень теплый. <br>В подвале дома - коммерческая организация. Это гарантирует вам сухой, теплый подвал.<br>Расположен во второй линии от дороги. Двор не проездной - это избавит вас от лишнего движения под окнами.<br>Квартира чистая, ухоженная: новые пластиковые стеклопакеты, проведена замена радиаторов отопления, сантехники, установлены водосчетчики. Большая светлая комната с правильной геометрией и отдельная гардеробная.<br>Окна на солнечную сторону.<br>Обременений нет. Один собственник.<br>Академгородок – одна из самых зеленых зон в нашем огромном городе. Многие мечтают жить здесь и учиться в самых лучших школах и гимназиях города.<br>Отличное месторасположение – школа, детские сады, магазины, остановки и электрички – все это в пешей доступности.<br>Будем рады познакомиться с вами и показать квартиру.<br>При звонке, пожалуйста, назовите номер объявления - 110 685<br>Консультируем подробно по телефону.",31.1 м²,656.0,1/2,31.1 м²,31.1,1,9,2956112271,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2956112271,,2 400 000 ₽,77 170 ₽ за м²,77170,2400000,Apartment,2020-10-25T12:55:53.124657Z,78,Listing,1,1.0,2020-12-25T05:26:09.642028+03:00,2016183085,2020-10-25T15:42:30.340127+03:00,2020-11-25T05:26:09.642028+03:00,,,,,"1-комн. квартира, 31.1 м², 1/2 эт.",2020-11-25T02:35:13.231064Z
"Новосибирск, улица Ключ-Камышенское Плато, 8/1",182684196,Перспектива 54,Resale,3285,2020-09-18T03:46:35.61217Z,"Просторная и уютная квартира в одном из лучших домов на Ключ-Камышенском Плато, территория дома огорожена, стоят камеры видеонаблюдения, во дворе дома достаточно мест для парковки автомобиля. Придомовая территория облагорожена, есть детская и спортивная площадка.<br>   Комната квадратной формы и большая по площади, в кухне выход на застекленную лоджию, ванная комната увеличенной площади совмещенная,  в кафеле, , замечательный коридор, в котором установлен шкаф-гардероб, в  подъезде отсечка с соседями на две квартиры.<br>  Множество магазинов  рядом с домом, несколько маршрутов транспорта обеспечивают быструю доставку в любой район города.<br>   Пригашаем на просмотр, отвечу на ваши вопросы, поможем в получении ипотечного решения в банке.",45 м²,650.0,1/9,45 м²,45.0,1,10,2871287708,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2871287708,,3 000 000 ₽,66 667 ₽ за м²,66667,3000000,Apartment,2020-09-18T03:46:35.61217Z,78,Listing,1,1.0,2020-12-27T14:32:01.639603+03:00,1986261445,2020-09-18T06:37:09.953473+03:00,2020-11-27T14:32:01.639603+03:00,,,,,"1-комн. квартира, 45 м², 1/9 эт.",2020-11-27T11:41:05.441556Z
