address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,roadId,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"ул. Тульская, стр. 82",107238416,"Отдел продаж Застройщика ""Инвест-плюс""",New,3285,2019-08-12T08:26:49.130245Z,"АКЦИЯ!! ПОСЛЕДНИЕ КВАРТИРА. ипотека от 5% КЛАДОВКА в ПОДАРОК!!!<br>Квартиры под чистовую отделку,Трехкомнатная -студия. Двор без машин, закрытая территория с Видеонаблюдением. Безопасная детская площадка. <br>В шаговой доступности метро пл. Карла Маркса, остановка возле дома. <br>Детский садик, школа в 5 мин. от дома. <br>Беспроцентная Рассрочка,Поможем сделать ипотечное решение. <br>Звоните все расскажем все покажем.",73.4 м²,39341.0,ЖК «Тульский»,39341.0,ЖК «Тульский»,655.0,1/17,73.4 м²,73.4,1,14,1704863701,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-1704863701,266.0,4 000 000 ₽,54 496 ₽ за м²,54496,4000000,Apartment,2019-08-12T08:26:49.130245Z,78,Listing,,2,2.0,2021-01-01T10:47:53.364247+03:00,1774561186,2019-08-12T11:17:47.871309+03:00,2020-12-03T06:26:15.858994+03:00,1.427,266.0,#FF0000,Студенческая,"2-комн. квартира, 73.4 м², 1/17 эт.",2020-12-03T03:36:14.307505Z
"ул. Тульская, стр. 82",107238416,"Отдел продаж Застройщика ""Инвест-плюс""",New,3285,2020-08-25T07:15:58.290179Z,"Последние квартиры !!!АКЦИЯ!!! ИПОТЕКА от 6,5%. КЛАДОВОЕ ПОМЕЩЕНИЕ В ПОДАРОК!!!!!<br>СДАЧА дома в Декабре!!!!! Квартиры под чистовую отделку, Двор без машин.<br>Безопасная детская площадка. В шаговой доступности метро пл. Карла Маркса, остановка возле дома. <br>Детский садик, школа в 5 мин. от дома.<br>Поможем сделать ипотечное решение.<br>Звоните все расскажем все покажем.",74.5 м²,39341.0,ЖК «Тульский»,39341.0,ЖК «Тульский»,655.0,10/13,74.5 м²,74.5,10,10,2814376210,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2814376210,266.0,4 300 000 ₽,57 718 ₽ за м²,57718,4300000,Apartment,2020-08-25T07:15:58.290179Z,78,Listing,,3,3.0,2021-01-01T10:48:48.295027+03:00,1998871777,2020-08-25T09:59:49.976043+03:00,2020-12-03T06:11:09.593573+03:00,1.427,266.0,#FF0000,Студенческая,"3-комн. квартира, 74.5 м², 10/13 эт.",2020-12-03T03:20:34.489588Z
"ул. Большевистская, ЖК «Расцветай на Обской»",83163939,Наталья,New,3285,2020-08-18T15:12:56.412697Z,"Выгодное предложение от Застройщика, супер современный комплекс в деловой части города Новосибирска. <br>Огороженая  территория, детские и спортивные площадки, подземная парковка. <br>Очень выгодное вложение на сегодня. <br>Квартиру можно приобрести в ипотеку, господдержка ставка от 5,5 % годовых. <br>Сдача дома 4 квартал 2022 года.",30.2 м²,1023156259.0,ЖК «Расцветай на Обской»,1023156259.0,ЖК «Расцветай на Обской»,650.0,16/25,30.2 м²,30.2,16,4,2797932662,Sale,/kvartira-na-prodazhu-novosibirsk-2797932662,265.0,2 520 000 ₽,83 444 ₽ за м²,83444,2520000,Apartment,2020-08-18T15:12:56.412697Z,78,Listing,,Студия,,2021-01-02T02:17:50.818755+03:00,1985581167,2020-08-18T18:03:30.972596+03:00,2020-12-03T02:17:50.818755+03:00,1.683,265.0,#FF0000,Речной вокзал,"Квартира-студия, 30.2 м², 16/25 эт.",2020-12-02T23:26:54.55038Z
"Новосибирск, улица Дуси Ковальчук, 378А",152810530,Центральное агентство недвижимости,Resale,3285,2020-06-05T02:09:32.530817Z,"При звонке, пожалуйста, назовите номер объявления - 64 682<br>Консультируем подробно по телефону.",31 м²,,,,,653.0,5/26,31 м²,31.0,5,5,2613967604,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2613967604,260.0,1 800 000 ₽,58 065 ₽ за м²,58065,1800000,Apartment,2020-06-05T02:09:32.530817Z,78,Listing,,1,1.0,2021-01-05T15:37:41.444912+03:00,1920433868,2020-06-04T05:25:27.041263+03:00,2020-12-07T15:39:04.050405+03:00,0.875,260.0,#FF0000,Заельцовская,"1-комн. квартира, 31 м², 5/26 эт.",2020-12-07T12:48:43.05377Z
"Новосибирск, улица Бориса Богаткова, 216",170275846,Александра,Resale,3285,2020-11-16T06:47:58.447059Z,"Квартира в хорошем состоянии, с приятной энергетикой.<br>Окна заменены на пластиковые, в сан узле заменено сан. техническое оборудование, выложена кафельная плитка, на кухне - кафельный фартук. Потолки, стены выровнены, оклеены обоями.<br>Хороший дом, подъезд отремонтирован, посторонних запахов нет. Отличное расположение дома: в шаговой доступности, школы, гимназия, детские садики, поликлиника, станция метро ""Золотая Нива"" .<br>Возможно приобретение с использованием ипотечного займа.",42.7 м²,,,,,650.0,4/9,42.7 м²,42.7,4,12,3009230688,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3009230688,272.0,4 100 000 ₽,96 019 ₽ за м²,96019,4100000,Apartment,2020-11-16T06:47:58.447059Z,78,Listing,,2,2.0,2020-12-16T09:39:22.179162+03:00,2020419697,2020-11-16T09:38:22.004263+03:00,2020-12-02T11:02:02.180451+03:00,0.487,272.0,#008000,Золотая Нива,"2-комн. квартира, 42.7 м², 4/9 эт.",2020-12-02T08:19:02.089716Z
"Новосибирская область, Бердск, Речкуновский переулок, 1",23367994,Компания «ЭТАЖИ»,Resale,3279,2020-07-10T01:22:04.877564Z,"Предлагается 3-х комнатная, частично отделанная квартира в доме бизнес-класса. <br>С первого высокого этажа открывается прекрасный вид на стволы вековых сосен.<br>Единая огороженная, охраняемая территория 14 Га, не плотная застройка, собственный пирс и пляж на берегу Бердского залива рядом с пансионатом «Сосновка». <br>На территории комплекса есть бассейн 25 м и спортзал «Ремикс».<br>Записывайтесь на просмотр!. Номер в базе: 4301787. Район: Речкуновская Зона Отдыха.",80.4 м²,,,,,,1/9,80.4 м²,80.4,1,20,2709095111,Sale,/3-komnatnaya-kvartira-na-prodazhu-berdsk-2709095111,,5 200 000 ₽,64 677 ₽ за м²,64677,5200000,Apartment,2020-07-10T01:22:04.877564Z,78,Listing,,3,3.0,2021-01-02T10:18:24.637449+03:00,1976185089,2020-07-09T06:40:14.042165+03:00,2020-12-04T10:15:16.602958+03:00,,,,,"3-комн. квартира, 80.4 м², 1/9 эт.",2020-12-04T07:24:30.722175Z
"Новосибирск, улица 25 лет Октября, 11",129463287,Жилфонд,Resale,3285,2020-11-30T05:53:43.254458Z,"Продается отличная квартира !Состояние очень хорошее,ремонт делали для себя,в последение годы в ней никто не жил,в аренду не сдавалась.Полностью заменена электрическая проводка,сделаны удобные выходы для розеток-выключателей,многоуровневое освещение,оборудован светильниками навесной шкаф.В ванной и туалете новые трубы.В квартире очень уютно,хорошая приятная атмосфера.Обои в спокойных светлых тонах,на полу ламинат.На балкон проведено электричество,отделан деревом.В кухне использовано интересное дизайнерское решение,несмотря на небольшую площадь кухни нет недостатка в свободном месте,пространство использовано очень продумано.Межкомнатные двери в хорошем состоянии,качественная входная дверь.В цену входит вся мебель,бытовая техника,встроенная мебель.Отсечка на две квартиры.Соседи хорошие,спокойные,дружелюбные.Двор рядом с домом,детская площадка с безопасным покрытием.Рядом-магазины формата ""У дома"",в соседнем доме-Магнит,напротив-Горожанка и Пятерочка.Развитая устоявшаяся инфраструктура.Район продолжает застраиваться и развиваться.Рядом есть все,необходимое для жизни-детские садик 26,школа 26,лицей 126,гимназия 12,а также детские клубы и студии,салоны и сервисы.Недалеко в скором времени планируется открытие нового торгового центра с Ашаном.Рядом поликлиника 12,горбольница,частные мед.центры.Для студентов-корпусы медуниверситета,Ниижт.На автомобиле до метро Заельтцовская -7 минут.Отличная транспортная развязка во все районы города-через ул.Богдана Хмельницкого,в другую сторону-через ул.Авиастроителей.в шаговой доступности-сосновый бор,круглый год для Вас свежий воздух,прогулки в лесу,птицы и белки .В парке есть прокат лыж и коньков,безопасные детские площадки.Рядом -ледовый дворец спорта и бассейн Нептун,параметры которого соответствует всем международным стандартам.<br>Все формы расчета!Поможем с ипотекой!Быстрая сделка!",42.9 м²,,,,,648.0,3/11,42.9 м²,42.9,3,14,3041516406,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3041516406,271.0,3 500 000 ₽,81 585 ₽ за м²,81585,3500000,Apartment,2020-11-30T05:53:43.254458Z,78,Listing,,2,2.0,2020-12-30T08:44:42.246776+03:00,2037546138,2020-11-30T08:44:17.143992+03:00,2020-11-30T08:48:07.855615+03:00,3.42,271.0,#008000,Берёзовая роща,"2-комн. квартира, 42.9 м², 3/11 эт.",2020-11-30T05:57:35.539464Z
"Новосибирск, улица Дуси Ковальчук, 378А",152810530,Центральное агентство недвижимости,Resale,3285,2020-06-05T02:00:04.045599Z,"При звонке, пожалуйста, назовите номер объявления - 59 705<br>Консультируем подробно по телефону.",58 м²,,,,,653.0,13/26,58 м²,58.0,13,5,2613813798,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2613813798,260.0,2 550 000 ₽,43 966 ₽ за м²,43966,2550000,Apartment,2020-06-05T02:00:04.045599Z,78,Listing,,2,2.0,2021-01-05T15:46:45.408379+03:00,1920645155,2020-06-04T05:10:42.867625+03:00,2020-12-07T15:39:05.226738+03:00,0.875,260.0,#FF0000,Заельцовская,"2-комн. квартира, 58 м², 13/26 эт.",2020-12-07T12:48:42.997404Z
"Новосибирск, Танковая улица, 32",84869610,Алексей,Resale,3285,2020-11-30T06:06:52.420525Z,"Продаю квартиру Студию с большой лоджией. Ст. метро Заельцовская 7-10 минут пешком через мост. <br>Удобная транспортная развязка, быстрый доступ к любой части города.<br>Рядом площадь Калинина, Сгупс, в следующем году откроют Самый большой ТЦ в 3 минутах ходьбы от дома.<br>Квартира теплая, батареи регулируемые, перекрытия кирпичные, натяжной потолок, качественный толстый линолеум, хорошая входная дверь. <br>Были мысли сделать вторую комнату из лоджии, она реально большая, но так и не дошли руки.<br>Огромная парковка, большая детская площадка, двор без машин, только для погрузки-разгрузки, спортивная площадка.<br>Чистая продажа, документы подготовлены, в квартире никто не прописан. <br>В стоимость входит мебель и бытовая техника, готовы обсудить стоимость без мебели и бытовой техники.",27.1 м²,,,,,648.0,10/15,27.1 м²,27.1,10,11,3041532783,Sale,/kvartira-na-prodazhu-novosibirsk-3041532783,260.0,3 100 000 ₽,114 391 ₽ за м²,114391,3100000,Apartment,2020-11-30T06:06:52.420525Z,78,Listing,,Студия,,2020-12-30T08:57:49.613245+03:00,2024768401,2020-11-30T08:57:28.284018+03:00,2020-11-30T13:17:13.972274+03:00,1.168,260.0,#FF0000,Заельцовская,"Квартира-студия, 27.1 м², 10/15 эт.",2020-11-30T10:26:35.618141Z
"Новосибирск, Бронная улица, 40/3",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T12:22:51.765462Z,"В продаже просторная трехкомнатная квартира площадью 86 кв.м. Дом расположен в пяти минутах от остановки  Дмитрия Шмонина , до школы, которая сдается в 2019г - 10 минут шагом, ,рядом детский сад.<br>Квартира с частичным ремонтом.<br>В продаже по переуступке, в собственность не оформлена. Переуступка оформляется в офисе компании - застройщика. Документы готовы к продаже, быстрый выход на сделку.<br>При звонке, пожалуйста, назовите номер объявления - 116 648<br>Консультируем подробно по телефону.",87 м²,,,,,655.0,1/10,87 м²,87.0,1,4,2909359331,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909359331,,2 600 000 ₽,29 885 ₽ за м²,29885,2600000,Apartment,2020-10-05T12:22:51.765462Z,78,Listing,,3,3.0,2021-01-05T15:56:38.230553+03:00,1984022739,2020-10-05T15:13:22.741273+03:00,2020-12-07T15:39:07.908774+03:00,,,,,"3-комн. квартира, 87 м², 1/10 эт.",2020-12-07T12:48:54.572675Z
"Новосибирск, улица Дениса Давыдова, 8",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T12:22:51.343888Z,"При звонке, пожалуйста, назовите номер объявления - 107 403<br>Консультируем подробно по телефону.",79.7 м²,,,,,651.0,2/3,79.7 м²,79.7,2,4,2909359319,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909359319,271.0,3 800 000 ₽,47 679 ₽ за м²,47679,3800000,Apartment,2020-10-05T12:22:51.343888Z,78,Listing,,3,3.0,2021-01-05T15:56:40.76203+03:00,1984490827,2020-10-05T15:13:22.778186+03:00,2020-12-07T05:23:56.508168+03:00,3.731,271.0,#008000,Берёзовая роща,"3-комн. квартира, 79.7 м², 2/3 эт.",2020-12-07T02:34:16.814592Z
