address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,roadId,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"ул. Татьяны Снежиной, ЖК «Плющихинский квартал»",7196965,Марина,New,3285,2019-02-05T20:01:30.613734Z,"Продам 3 комнатную квартиру студию в 143/9 доме Высоцкого стр. Окна выходят на две стороны дома,  этаж 3. Сдача дома 1 квартал 2020г. Звонить только с предложением о покупке. Договор ни с кем не подписываю!!!",59 м²,,,,,650.0,3/10,59 м²,59.0,3,2,257793130,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-257793130,272.0,2 300 000 ₽,38 983 ₽ за м²,38983,2300000,Apartment,2019-02-05T20:01:30.613734Z,78,Listing,,3,3.0,2020-12-20T15:02:11.8856+03:00,1282860096,2018-09-11T18:03:43.604215+03:00,2020-11-20T15:02:11.8856+03:00,2.799,272.0,#008000,Золотая Нива,"3-комн. квартира, 59 м², 3/10 эт.",2020-11-20T12:11:14.007598Z
"Новосибирск, улица Сибиряков-Гвардейцев, 44/7",152810530,Центральное агентство недвижимости,Resale,3285,2020-11-20T12:22:38.163391Z,"В срочной продаже студия на видовом этаже. Торг реальному покупателю. <br>При звонке, пожалуйста, назовите номер объявления - 116 594<br>Консультируем подробно по телефону.",32.5 м²,,,,,655.0,16/17,32.5 м²,32.5,16,3,3020378671,Sale,/kvartira-na-prodazhu-novosibirsk-3020378671,267.0,1 250 000 ₽,38 462 ₽ за м²,38462,1250000,Apartment,2020-11-20T12:22:38.163391Z,78,Listing,,Студия,,2020-12-20T15:13:37.417656+03:00,2016077137,2020-11-20T15:08:20.613277+03:00,2020-12-07T05:32:40.15417+03:00,1.799,267.0,#FF0000,Площадь Маркса,"Квартира-студия, 32.5 м², 16/17 эт.",2020-12-07T02:42:09.69649Z
"Новосибирская область, Искитим, Нагорная улица, 10",51464857,"АН ""ЖилМассив""",Resale,3252,2020-11-20T12:25:14.56481Z,"В продаже однокомнатная квартира в м-не Ложок. Квартира в обычном состоянии. Рядом школа, детский сад, магазины, остановка общественного транспорта, 15 минут ходьбы до железнодорожной станции. ЧП.",30 м²,,,,,,2/5,30 м²,30.0,2,1,3020386566,Sale,/1-komnatnaya-kvartira-na-prodazhu-iskitim-3020386566,,900 000 ₽,30 000 ₽ за м²,30000,900000,Apartment,2020-11-20T12:25:14.56481Z,78,Listing,,1,1.0,2020-12-20T15:16:03.990574+03:00,2039697287,2020-11-20T15:15:39.68685+03:00,2020-11-24T16:01:37.702482+03:00,,,,,"1-комн. квартира, 30 м², 2/5 эт.",2020-11-24T13:10:38.016407Z
"Новосибирск, улица 1905 года, 85/2",123522659,Юля,Resale,3285,2020-07-24T06:25:17.08071Z,"Однокомнатная квартира, переделана в 2-к студию. Связь через ватсап.",44 м²,,,,,652.0,26/26,44 м²,44.0,26,1,2736957823,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2736957823,262.0,4 800 000 ₽,109 091 ₽ за м²,109091,4800000,Apartment,2020-07-24T06:25:17.08071Z,78,Listing,,1,1.0,2020-12-21T20:04:53.906267+03:00,1953554301,2020-07-24T09:15:50.77142+03:00,2020-11-26T09:20:18.776547+03:00,0.696,261.0,#FF0000,Гагаринская,"1-комн. квартира, 44 м², 26/26 эт.",2020-11-26T07:01:26.42496Z
"Новосибирск, Охотская улица, 88/2",193500510,Елизавета,Resale,3285,2020-11-26T07:52:47.714744Z,Возможна ипотека.<br>Продадим срочно квартиру!<br>Все вопросы по телефону. Звонить с 20 до 22 часов.,35.5 м²,,,,,653.0,8/12,35.5 м²,35.5,8,5,3033358702,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3033358702,,3 599 000 ₽,101 380 ₽ за м²,101380,3599000,Apartment,2020-11-26T07:52:47.714744Z,78,Listing,,1,1.0,2020-12-26T10:43:45.517561+03:00,2044683962,2020-11-26T09:48:21.313483+03:00,2020-11-26T10:43:45.517561+03:00,,,,,"1-комн. квартира, 35.5 м², 8/12 эт.",2020-11-26T07:52:50.322772Z
"Новосибирск, Советский район, микрорайон Академгородок, Российская улица, 39",192909717,Советский Жилфонд,Resale,3285,2020-11-23T10:48:52.71676Z,"Советский район, г.Новосибирск, ул. Российская.  - СРОЧНАЯ ПРОДАЖА!!<br>- Теплая квартира в брусчатом доме, в тихом месте. <br>- С одной стороны, дом находится среди сосен, на пригорке, вдали от городской суеты.<br>- С другой стороны - рядом остановки общественного транспорта, магазины, школа, детский сад, ж.д станция Сеятель. <br>- Балкон застеклен. Чистый подъезд, хорошие соседи.<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000010092332",30.9 м²,,,,,656.0,2/2,30.9 м²,30.9,2,7,3026609435,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3026609435,,1 550 000 ₽,50 162 ₽ за м²,50162,1550000,Apartment,2020-11-23T10:48:52.71676Z,78,Listing,,1,1.0,2020-12-23T13:39:51.232217+03:00,2035053646,2020-11-23T13:38:46.52734+03:00,2020-11-23T13:39:51.232217+03:00,,,,,"1-комн. квартира, 30.9 м², 2/2 эт.",2020-11-23T10:48:56.911814Z
"Новосибирск, Дачная улица, 23/5",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-14T12:41:52.051416Z,"Чистая продажа. 1 взрослый собственник. До метро 5 минут пешком. Очень хорошо развита инфраструктура.<br>При звонке, пожалуйста, назовите номер объявления - 82 531<br>Консультируем подробно по телефону.",25 м²,,,,,653.0,8/19,25 м²,25.0,8,2,2929410842,Sale,/kvartira-na-prodazhu-novosibirsk-2929410842,260.0,3 650 000 ₽,146 000 ₽ за м²,146000,3650000,Apartment,2020-10-14T12:41:52.051416Z,78,Listing,,Студия,,2020-12-20T15:36:31.055212+03:00,2016157353,2020-10-14T15:32:24.760908+03:00,2020-12-07T05:24:06.731679+03:00,0.608,260.0,#FF0000,Заельцовская,"Квартира-студия, 25 м², 8/19 эт.",2020-12-07T02:34:19.169286Z
"ул. Дуси Ковальчук, д. 238",43134263,Екатерина,New,3285,2020-10-19T07:55:12.216688Z,"Уже в наступающем году вы сможете стать собственником отличной квартиры. <br>(Срок сдачи - IV квартал 2021 года)<br>Жилой комплекс находится в пешей доступности от дендропарка, одного из лучших зоопарков страны, возле дома автобусная остановка и станция метро. <br>Сам жилой комплекс представляет собой форму прямоугольника и «город в городе», где есть все необходимое для жизни, находясь в центре города, вы как будто полностью отстранены от городской суеты. <br>Удачная планировка и прекрасный вид на город ( ТЦ Рояль Парк) с 18 этажа. <br>Причина продажа одна единственная- изменились планы по переезду на постоянное место жительство в Новосибирск.",41 м²,36703.0,ЖК «Дом на Плановой»,36703.0,ЖК «Дом на Плановой»,653.0,18/19,41 м²,41.0,18,5,2940603436,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2940603436,261.0,3 000 000 ₽,73 171 ₽ за м²,73171,3000000,Apartment,2020-10-19T07:55:12.216688Z,78,Listing,,1,1.0,2020-12-18T10:47:31.628882+03:00,2037881841,2020-10-19T10:42:40.129794+03:00,2020-11-19T09:57:04.628664+03:00,0.989,261.0,#FF0000,Гагаринская,"1-комн. квартира, 41 м², 18/19 эт.",2020-11-19T07:06:27.589894Z
"Новосибирская область, Новосибирский район, село Плотниково, Целинная улица, 10",61734665,Агентство недвижимости «НИАН»,Resale,3246,2020-08-11T02:22:54.989413Z,"ВНЕСЕН ЗАДАТОК! Квартира 2 комнатная на земле, жилые комнаты 20,4кв.м. и 8,4 кв.м. Окна пластиковые.Высота потолков 2,5 м. Отопление в доме газовое. Горячяя вода. ГАЗ. Вода холодная - скважина, фильтрованная. Слив - автономный.  Участок 12 соток. Земля обрабатывается каждый год. Есть посадки: смородина, малина, жимолость и др. кустарники. На участке сарай большой и теплый. В сарае оборудованы клетки для кроликов, сеновал. Дровенник. Летняя кухня. Баня. Подъезд к дому асфальтирован. Чистая продажа. Продажа возвожна как за наличный расчет, так и по ипотеке.",43 м²,,,,,,1/1,43 м²,43.0,1,15,2779248805,Sale,/2-komnatnaya-kvartira-na-prodazhu-koltsovo-2779248805,,1 200 000 ₽,27 907 ₽ за м²,27907,1200000,Apartment,2020-08-11T02:22:54.989413Z,78,Listing,,2,2.0,2020-12-09T07:06:09.53786+03:00,1959145620,2020-08-11T05:10:13.798087+03:00,2020-11-30T07:23:18.297865+03:00,,,,,"2-комн. квартира, 43 м², 1/1 эт.",2020-11-30T04:32:47.855701Z
"ул. Забалуева, стр. 4",173701179,Макромир,New,3285,2020-08-15T02:54:00.106551Z,"Дом на сдаче 4кв 2022г!!!<br>Микрорайон «Радуга Сибири» расположен в Ленинском районе г. Новосибирска.<br>Комплекс выгодно отличается от других ЖК, благодаря наличию собственного озера с благоустроенной набережной. Благоустройству жилого комплекса «Радуга Сибири» в компании уделяется отдельное внимание, высажено более 500 крупномерных деревьев.<br>Жителям микрорайона из окон домов открываются потрясающие виды на зеленые насаждения или озеро.<br>Комплекс может похвастаться не только экологией, но и современным подходом к организации общедоступной среды: двор-парк без машин, система видеонаблюдения и контроля доступа, огороженная территория и просторные детские, и спортивные площадки.<br>Концерном «Сибирь» для микрорайона «Радугу Сибири» также построена современная автомобильная дорога. Не упустите уникальную возможность жить с комфортом и быть ближе к природе!<br>— Варианты оплаты:<br>— Наличный расчет<br>— Дистанционная продажа<br>— Материнский капитал<br>— Ипотека от 4.7% годовых<br>— Ипотека по 2 документам<br>— Военная ипотека<br>— Выгодная рассрочка<br>— Выгодный обмен TRADE-IN<br>— Рассрочка на выгодных условиях<br>Параметры представленной квартиры:<br>— Общая площадь: 73,95 кв. м.<br>— Жилая площадь: 44,95 кв. м.<br>— Сдача дома: 3 кв. 2020 г.<br>В продаже есть варианты квартир от 24.96 до 73.95 м2. Я подберу для Вас наиболее оптимальный вариант<br>Дом: Забалуева 4стр.<br>Приобретая данную квартиру вы экономите на комиссионных (т.е. услуга для вас полностью бесплатна)",71 м²,70114.0,ЖК «Радуга Сибири»,70114.0,ЖК «Радуга Сибири»,654.0,8/17,71 м²,71.0,8,13,2789808393,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2789808393,267.0,3 685 000 ₽,51 901 ₽ за м²,51901,3685000,Apartment,2020-08-15T02:54:00.106551Z,78,Listing,,3,3.0,2020-12-14T16:11:53.682874+03:00,1977364104,2020-08-10T09:54:10.677911+03:00,2020-11-22T16:15:38.976687+03:00,,,,,"3-комн. квартира, 71 м², 8/17 эт.",2020-11-22T13:25:08.669743Z
"Новосибирск, Кировский район, Затулинский жилмассив, улица Зорге, 74",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-11-15T03:26:12.586958Z,"Если вы хотите заехать в квартиру с минимальными вложениями в ремонт - это вариант для вас !<br>В продаже теплая, светлая квартира.<br>Выполнен ремонт в 2018 году: замена труб в санузлах и кухни. Менялась полностью бетонная стяжка. <br>Пол линолеум + керамогранит. <br>Стены и потолки идеально ровные.<br>Двери новые ТМ фабрика Фрегат. <br>В коридоре шкаф-купе с зеркальными дверьми без наполнения (полок шкафа) <br>В туалете и ванной стены выравнены и подготовлены для финишной отделки кафелем. <br>В коридоре стены выложены декоративным камнем.<br>Балкон, лоджия. <br>Окна на обе стороны.<br>Над квартирой технический этаж.<br>Развитая инфраструктура: детсады, школы, поликлиника, стадион Фламинго, каток, кинотеатр Рассвет.<br>Приглашаем на просмотр!. Номер в базе: 4924210. Район: Кировский.",60.6 м²,,,,,655.0,9/9,60.6 м²,60.6,9,20,3006806310,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3006806310,,3 550 000 ₽,58 581 ₽ за м²,58581,3550000,Apartment,2020-11-15T03:26:12.586958Z,78,Listing,,3,3.0,2020-12-15T06:17:11.906218+03:00,2040076436,2020-11-15T06:16:46.712287+03:00,2020-12-08T13:56:07.311129+03:00,,,,,"3-комн. квартира, 60.6 м², 9/9 эт.",2020-12-08T11:05:52.820521Z
