address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, Военная улица, 9/1",28582264,РК  «Риэлт–Мастер»,Resale,3285,2020-12-07T19:09:34.506298Z,"Продам 3х комнатную квартиру комфорт-класса в центре Новосибирска!В квартире сделан договой евро ремонт из натуральных материалов, деревянные стеклопакеты, окна на две стороны!Квартира продается вместе с мебелью  и бытовой техникой! <br>Во дворе вход в подземную парковку, хорошо оборудованная детская площадка!<br>Великолепное место в центре Новосибирска!Рядом с жилым комплексом находятся  много магазинов, до РТЦ ""Аура"" 5 минут пешком, до Площади Ленинаа 10минут пешком!Много садиков, школ,развивающих центров,аптек , поликлинника и т.д.<br>.Хорошая транспортная развязка.<br> Заходи и живи!Возможна ипотека!Документы готовы к сделке , один взрослый собственник!Звоните! Ждем на просмотры! <br>Купите эту шикарную квартиру! Чтобы мы таки и не переживали , что Вам негде жить!",105 м²,650.0,5/17,105 м²,105.0,5,30,3059727745,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3059727745,264.0,8 099 000 ₽,77 133 ₽ за м²,77133,8099000,Apartment,2020-12-07T19:09:34.506298Z,78,Listing,3,3.0,2021-01-06T22:00:32.969774+03:00,2069920578,2020-12-07T22:00:06.645444+03:00,2020-12-07T22:00:32.969774+03:00,0.873,264.0,#FF0000,Октябрьская,"3-комн. квартира, 105 м², 5/17 эт.",2020-12-07T19:09:36.629579Z
"Новосибирск, Октябрьский район, жилмассив Плющихинский, 142/1",30653976,Перспектива24-Новосибирск,Resale,3285,2020-12-07T04:31:52.575005Z,"В продаже отличная квартира-студия с отличным свежим ремонтом.<br>Развивающийся жилмассив, хорошая инфраструктура,- рядом новая школа, два садика, продуктовые магазины, остановка (хорошая транспортная развязка). Кроме того, во дворе в дальнейшем планируется ещё строительство детсада и школы.<br>Квартира без долгов и обременений и т.д.<br>Быстрый выход на сделку.<br>В квартире остаются новый кухонный гарнитур, светильники и люстра.<br>Звоните, договоримся на просмотр.<br>Объект №74480",33 м²,650.0,9/10,33 м²,33.0,9,15,3057489122,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3057489122,272.0,2 100 000 ₽,63 636 ₽ за м²,63636,2100000,Apartment,2020-12-07T04:31:52.575005Z,78,Listing,1,1.0,2021-01-06T07:22:19.992942+03:00,2070581677,2020-12-07T07:21:51.023403+03:00,2020-12-07T07:22:19.992942+03:00,3.252,272.0,#008000,Золотая Нива,"1-комн. квартира, 33 м², 9/10 эт.",2020-12-07T04:32:32.84689Z
"Новосибирск, улица Адриена Лежена, 33",7239253,Новостройки 0% без Комиссий! Ипотека Обмен Трэйд-ин!,New,3285,2020-12-07T12:01:22.919693Z,"Продается 1 комнатная квартира-студия 24.4 м2. в Новом Жилом комплексе Акация. В Шаговой доступности метро Золотая Нива (есть на разные этажи)! 2- этаж 2280 т.р.<br>Комиссия за покупку 0% + бесплатная помощь в получение ипотеки + полное юридическое сопровождение сделки с Гарантией безопасности!<br>— 4,5% (семейная ипотека) ежемесячный платеж - 9 647 р.<br>— 6% ежемесячный платеж по данной квартире - 11 031 р.<br>— Материнский капитал как первоначальный взнос!<br>— Подберу квартиры в любых Новостройках Новосибирска.<br>— Работаем только с надежными застройщиками.<br>— Гарантированная безопасность сделки!<br>— Обмен старого жилья на Новое!<br>Бесплатная экскурсия производится на автомобиле компании!<br>Официальная сдача запланирована на 1 квартале 2023 года, Застройщик надежный, как правило сдает ранее срока на 5-6 месяцев.<br>РАСПОЛОЖЕНИЕ:<br>ЖК «Акация на Лежена» расположен в тихом квартале Октябрьского района, по адресу ул. Адриена Лежена, 33 стр., рядом с перинатальным центром и Садом Мичуринцев, в пешей доступности от метро «Золотая Нива».<br>Состоит из трёх 17-этажных крупнопанельных домов с яркими цветными фасадами, благоустроенной территорией, детскими и спортивными площадками.<br>ТЕХНОЛОГИЯ СТРОИТЕЛЬСТВА:<br>Быстровозводимая технология строительства. Крупнопанельный дом. Стеновые панели из железобетона толщиной 160 мм. Фасад – навесной вентилируемый с облицовкой фиброцементными плитами.<br>ИНЖЕНЕРНЫЕ СИСТЕМЫ:<br>Энергосберегающие и безопасные системы отопления. Горизонтальная разводка труб, нижнее подключение радиаторов. Автоматическое погодозависимое регулирование отопления, термостатические клапаны на радиаторах, рециркуляция горячей воды.<br>Если есть какие либо вопросы смело звоните и спрашивайте, с удовольствием отвечу!",24.4 м²,650.0,5/17,24.4 м²,24.4,5,7,3058733646,Sale,/kvartira-na-prodazhu-novosibirsk-3058733646,272.0,2 300 000 ₽,94 262 ₽ за м²,94262,2300000,Apartment,2020-12-07T12:01:22.919693Z,78,Listing,Студия,,2021-01-06T14:52:18.773727+03:00,2067570274,2020-12-07T14:51:50.551914+03:00,2020-12-07T14:52:47.792961+03:00,0.885,272.0,#008000,Золотая Нива,"Квартира-студия, 24.4 м², 5/17 эт.",2020-12-07T12:06:46.333672Z
"Новосибирск, Большая улица, 626",152810530,Центральное агентство недвижимости,Resale,3285,2020-07-29T07:27:11.660096Z,"Обратите внимание, в продажу поступила полноценная 1-комнатная квартира в новом развивающемся  микрорайоне -Новомарусино. Высокий первый этаж, просторная жилая комната-16 метров и просторная кухня -8,5 м.. Ремонт выполнен в классическом стиле, осталось выложить кафель в сан.узле.  В шаговой доступности расположен новый дет.сад,  магазин Мария-ра сразу на въезде, автобусная остановка 3 минуты пешком. Парковочных мест достаточно в любое время суток. Просмотры по договоренности.<br>При звонке, пожалуйста, назовите номер объявления - 96 579<br>Консультируем подробно по телефону.",34.3 м²,654.0,1/3,34.3 м²,34.3,1,5,2749313218,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2749313218,,1 840 000 ₽,53 644 ₽ за м²,53644,1840000,Apartment,2020-07-29T07:27:11.660096Z,78,Listing,1,1.0,2021-01-08T05:20:04.572344+03:00,1952279935,2020-07-29T10:17:27.96916+03:00,2020-12-09T05:20:04.572344+03:00,,,,,"1-комн. квартира, 34.3 м², 1/3 эт.",2020-12-09T02:29:08.793592Z
"Новосибирская область, Бердск, Лунная улица, 21",6060247,каскад-недвижимость,Resale,3279,2020-12-07T05:01:17.72267Z,"В чистую продажу предлагаем в отличном состоянии 2-ую квартиру, комнаты изолированные, сан узел раздельный, окна пластиковые, кафель в сан узле  Один собственник, без долгов и обременений! Вся инфраструктура в шаговой доступности",44 м²,,5/5,44 м²,44.0,5,21,3057617441,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-3057617441,,2 350 000 ₽,53 409 ₽ за м²,53409,2350000,Apartment,2020-12-07T05:01:17.72267Z,78,Listing,2,2.0,2021-01-06T07:52:41.130617+03:00,2069107421,2020-12-07T07:52:12.35518+03:00,2020-12-07T07:52:41.130617+03:00,,,,,"2-комн. квартира, 44 м², 5/5 эт.",2020-12-07T05:01:44.51729Z
"Новосибирск, Советский район, микрорайон Академгородок, улица Иванова, 5",152810530,Центральное агентство недвижимости,Resale,3285,2020-12-07T12:21:21.792165Z,"Светлая и удобная двухкомнатная квартира с окнами на две стороны, комнаты изолированные - планировка узаконена.<br>Расположена в Нижней зоне Академгородка. В шаговой доступности школа, детские сады, магазины, Дом быта, стадион, остановки общественного транспорта (в том числе электропоездов, станция Сеятель) - есть все для комфортной жизни.<br>У дома тихий, уютный двор с детской площадкой и оборудованной парковкой для личных автомобилей жильцов.<br>Квартира полностью освобождена от мебели и готова встретиться со своими новыми хозяевами.<br>Звоните покажем в удобное для вас время.<br>При звонке, пожалуйста, назовите номер объявления - 116 630<br>Консультируем подробно по телефону.",44 м²,656.0,2/5,44 м²,44.0,2,5,3058778604,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3058778604,,3 200 000 ₽,72 727 ₽ за м²,72727,3200000,Apartment,2020-12-07T12:21:21.792165Z,78,Listing,2,2.0,2021-01-06T15:12:19.452945+03:00,2048612743,2020-12-07T15:11:54.512106+03:00,2020-12-07T15:12:19.452945+03:00,,,,,"2-комн. квартира, 44 м², 2/5 эт.",2020-12-07T12:21:24.570325Z
"Новосибирск, улица Тюленина, 27",152810530,Центральное агентство недвижимости,Resale,3285,2020-12-07T12:21:22.43208Z,"ЖК  Онега  расположен в одном из лучших мест Новосибирска. В микрорайоне Родники, который является частью Калининского района, есть всё необходимое для комфортной жизни.<br>Более восьми детских садов, несколько общеобразовательных школ, в число которых входит школа № 211 - лучшая за Уралом, оснащенная всем, что необходимо школьнику в наше время. Новая поликлиника №29 с детским и взрослым отделениями. Напротив ЖК  Онега  уже открыт спортивный фехтовальный центр с бассейном на первом этаже, а в 15 минутах ходьбы пешком расположена ледовая арена  Родник , где можно записать своих детей в спортивные секции - девочек на фигурное катание, мальчиков - на хоккей.<br>Квартиры сдаются с улучшенной самоотделкой. Стяжка пола под- готовлена к укладке чистовых отделочных материалов (керамо- гранит, ПВХ-плитка, ламинат, паркет и т.д.), на кирпичные стены нанесена гипсовая штукатурка, швы между пазогребневыми пли- тами заштукатурены. Стены сан. узлов изнутри оштукатурены марочным цементно-песчаным раствором. Во всех квартирах установлены приборы учета воды, электроэнергии и качественные металлические утепленные вход- ные двери с двумя замками и внутренним МДФ-щитком.<br>Бесплатная экскурсия в любое удобное время.<br>С проектной декларацией можно ознакомиться на сайте застройщика.<br>При звонке, пожалуйста, назовите номер объявления - 116 595<br>Консультируем подробно по телефону.",34.7 м²,648.0,3/9,34.7 м²,34.7,3,9,3058778617,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3058778617,,3 300 000 ₽,95 101 ₽ за м²,95101,3300000,Apartment,2020-12-07T12:21:22.43208Z,78,Listing,1,1.0,2021-01-06T15:12:20.820245+03:00,2047934717,2020-12-07T15:11:54.647073+03:00,2020-12-07T15:39:10.926053+03:00,,,,,"1-комн. квартира, 34.7 м², 3/9 эт.",2020-12-07T12:54:16.773714Z
"Новосибирск, Ленинградская улица, 347А",152810530,Центральное агентство недвижимости,Resale,3285,2020-12-09T02:36:47.171179Z,"Продается студия( апартаменты) в новостройке.<br>Дом сдан, студия подготовлена под чистовую отделку.<br>10 минут на общественном транспорте от станции метро  Октябрьская<br>Удобное жильё для студентов (рядом несколько крупных ВУЗов : НГПУ, СибГУТИ, СИБСТРИН, НГАУ, филиалы СПбУТУиЭ, РАНХиГС),Транспортное сообщение осуществляется по всем направлениям, включая левый берег, удобная логистика к Октябрьскому и Бугринскому мостам.Можно покупать как инвестицию - отлично подходит под сдачу в аренду.<br>Все виды оплаты, ипотека.<br>При звонке, пожалуйста, назовите номер объявления - 116 706<br>Консультируем подробно по телефону.",18.7 м²,650.0,3/5,18.7 м²,18.7,3,4,3062478566,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3062478566,265.0,1 265 000 ₽,67 647 ₽ за м²,67647,1265000,Apartment,2020-12-09T02:36:47.171179Z,78,Listing,1,1.0,2021-01-08T05:27:45.139028+03:00,2048884470,2020-12-09T05:27:21.051196+03:00,2020-12-09T05:27:45.139028+03:00,3.006,265.0,#FF0000,Речной вокзал,"1-комн. квартира, 18.7 м², 3/5 эт.",2020-12-09T02:36:51.472702Z
"Новосибирск, улица Тургенева, 182",23367994,Компания «ЭТАЖИ»,Resale,3285,2019-10-13T03:41:11.465431Z,"Предлагается к продаже большая, просторная 3-х ком. квартира в доме, который строился для профессоров НГСАУ(Сибстрин)- площадью-80,7 м.кв.Кваотира находиться на 1 этаже,но он высокий и в квартире две лоджии! Дом не имеет аналогов в этом районе: высокое качество строительства : полноценные, кирпичные стены толщиной более 80 см. высокие потолки... Соседи - исключительно интеллигентные люди...<br>Продажа квартиры в этом доме - это редкость!<br> <br>Рядом находится Октябрьский рынок, магазины,школы, городской транспорт, метро в в двух остановках от дома!<br>Во дворе дома детский сад комбинированного вида.<br>Рассмотрим обмен на двухкомнатную или однокомнатную квартиру в этом доме или непосредственной близости этого дома, с вашей доплатой.Любая форма расчета! Приглашаем на просмотр!. Номер в базе: 1391864. Район: Октябрьский.",80.7 м²,650.0,1/5,80.7 м²,80.7,1,18,1905735029,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-1905735029,264.0,4 900 000 ₽,60 719 ₽ за м²,60719,4900000,Apartment,2019-10-13T03:41:11.465431Z,78,Listing,3,3.0,2021-01-07T13:56:05.037084+03:00,1437967822,2018-11-22T11:00:36.523959+03:00,2020-12-08T13:59:37.807144+03:00,1.159,264.0,#FF0000,Октябрьская,"3-комн. квартира, 80.7 м², 1/5 эт.",2020-12-08T11:09:16.849231Z
"Новосибирск, Советский район, микрорайон Правые Чёмы, Сиреневая улица, 23",94101510,"Агентство недвижимости ""Дельта""",Resale,3285,2020-11-06T14:24:25.073973Z,"Продам замечательную, теплую, уютную, светлую однокомнатную квартиру. Отличное расположение, рядом магазины, остановка, школа, детский сад, Обское море, лес. В квартире производится ремонт: установлены пластиковые окна, новая входная дверь, застеклен баклон. Хорошие соседи, ухоженный двор, детская площадка. Приглашаем на просмотр!  Звоните! ",37.5 м²,656.0,4/9,37.5 м²,37.5,4,20,2986686778,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2986686778,,2 800 000 ₽,74 667 ₽ за м²,74667,2800000,Apartment,2020-11-06T14:24:25.073973Z,78,Listing,1,1.0,2021-01-06T08:10:14.309993+03:00,2019925417,2020-11-06T17:14:59.635273+03:00,2020-12-07T08:10:14.309993+03:00,,,,,"1-комн. квартира, 37.5 м², 4/9 эт.",2020-12-07T05:19:17.274218Z
"Новосибирск, Берёзовая улица, 19",94101510,"Агентство недвижимости ""Дельта""",Resale,3285,2019-12-07T01:32:10.983225Z,"В продаже 2-комнатная квартира-студия в быстроразвивающемся красивом микрорайоне Первомайского района. Один собственник. Состояние хорошее. Возможен обмен на однокомнатную квартиру-студию в этом же районе (улицы Березовая, Одоевского) с вашей доплатой. Рассмотрим любые варианты. ",37.2 м²,657.0,6/17,37.2 м²,37.2,6,20,2086814875,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2086814875,,2 350 000 ₽,63 172 ₽ за м²,63172,2350000,Apartment,2019-12-07T01:32:10.983225Z,78,Listing,2,2.0,2021-01-06T08:10:15.835562+03:00,1828943260,2019-12-06T13:20:18.501252+03:00,2020-12-07T08:10:15.835562+03:00,,,,,"2-комн. квартира, 37.2 м², 6/17 эт.",2020-12-07T05:19:21.75261Z
"Новосибирская область, Искитим, микрорайон Подгорный, 36",101965481,АН Жилфонд,Resale,3252,2020-12-07T05:24:27.495829Z,"В продаже большая 3-х комнатная квартира в очень хорошем состоянии! <br>Просторные комнаты, окна на обе стороны, квартира теплая и уютная, квартира угловая, стены не промерзают, дом панельный, санузел раздельный, окна пластиковые. В квартире один балкон.<br>Рядом с придомовой территорией ведется строительство НОВОГО детского сада. Автолюбителей порадует удобная парковка. В 180 м. находится автобусная остановка. Социально-бытовая инфраструктура развита.<br>Приглашаем Вас на просмотры в любое время!",57.3 м²,,5/5,57.3 м²,57.3,5,10,3057657100,Sale,/3-komnatnaya-kvartira-na-prodazhu-iskitim-3057657100,,2 000 000 ₽,34 904 ₽ за м²,34904,2000000,Apartment,2020-12-07T05:24:27.495829Z,78,Listing,3,3.0,2021-01-06T08:15:48.074006+03:00,2054998516,2020-12-07T08:13:53.339226+03:00,2020-12-07T08:15:48.074006+03:00,,,,,"3-комн. квартира, 57.3 м², 5/5 эт.",2020-12-07T05:24:51.964456Z
