address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, Планетная улица, 55/7",153281337,"ООО ""ПикПро""",Resale,3285,2020-10-11T16:45:19.894568Z,"ЖК «Грин Арт» финалист премии Urban Awards 2019!<br>Дом повышенного комфорта, идеальная инфраструктура.<br>• Вид из окон на парк Березовую рощу<br>• Всегда свежий, чистый воздух<br>• Различные магазины, ТЦ «Холидей Family», ТРЦ «Сибирский Молл»<br>• До центра города – 8 минут<br>• До м.Березовая роща – 2 минуты<br>Изысканная стильная 2- комнатная студия, ремонт выполнен в светлых тонах.<br>Использовались качественные, дорогие материалы.<br>Мебель и техника остаются.<br>Чистая продажа .<br>Звоните и записывайтесь на просмотр.<br>Одобрение ипотеки 1-2 дня .",39.1 м²,651.0,9/9,39.1 м²,39.1,9,37,2922851233,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2922851233,271.0,5 500 000 ₽,140 665 ₽ за м²,140665,5500000,Apartment,2020-10-11T16:45:19.894568Z,78,Listing,2,2.0,2020-12-19T21:49:17.755783+03:00,2007391258,2020-10-11T19:34:54.78267+03:00,2020-11-19T21:50:06.820061+03:00,0.746,271.0,#008000,Берёзовая роща,"2-комн. квартира, 39.1 м², 9/9 эт.",2020-11-19T19:00:05.1122Z
"Новосибирская область, Бердск, Комсомольская улица, 27А",94101510,"Агентство недвижимости ""Дельта""",Resale,3279,2020-08-14T14:15:32.572895Z,"Квартира в отличном состоянии - пол лиственница, в санузлах симпатичный кафель, деревянные двери, пластиковые окна. Дом кирпичный, расположен в самом центре Бердска, рядом детские садики, школы, рынок, вокзал.",68 м²,,3/5,68 м²,68.0,3,14,2788933763,Sale,/3-komnatnaya-kvartira-na-prodazhu-berdsk-2788933763,,4 500 000 ₽,66 176 ₽ за м²,66176,4500000,Apartment,2020-08-14T14:15:32.572895Z,78,Listing,3,3.0,2020-12-18T08:19:35.015663+03:00,1956172384,2020-08-14T17:05:57.57923+03:00,2020-11-18T08:19:35.015663+03:00,,,,,"3-комн. квартира, 68 м², 3/5 эт.",2020-11-18T05:29:03.300196Z
"ул. Плющихинская, д. 6",171552485,ОРИОН,New,3285,2020-01-21T01:40:49.058849Z,"Продам лично, собственник!<br>2х комнатная квартира на 9 этаже, 10 этажного дома. Большая просторная с балконом. От надежного застройщика ООО ""Дискус"". № дома 144/2. Покупалось за наличный расчет, без обременений и т.д.<br>Переуступка права собственности. Срок сдачи по договору 4 квартал 2019 года. Без ТОРГА!",58.8 м²,650.0,9/10,58.8 м²,58.8,9,1,2234215506,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2234215506,272.0,2 450 000 ₽,41 667 ₽ за м²,41667,2450000,Apartment,2020-01-21T01:40:49.058849Z,78,Listing,2,2.0,2020-12-24T15:59:58.069288+03:00,1859458405,2020-01-20T08:11:48.491534+03:00,2020-11-27T07:27:59.758204+03:00,3.085,272.0,#008000,Золотая Нива,"2-комн. квартира, 58.8 м², 9/10 эт.",2020-11-27T04:37:21.984557Z
"Новосибирская область, Барабинск, Новопокровский переулок, 35А",120845547,дмитрий,Resale,3266,2020-09-18T07:17:36.764173Z,"Продам студию в тихом,теплом доме! Есть кабельное,интернет,водосчетчик.Документы готовы.Есть все для проживания( ТВ холодильник диван) все в хорошем состоянии,оставлю по договоренности! Остальное по телефону!",17.2 м²,,2/3,17.2 м²,17.2,2,19,2871708871,Sale,/kvartira-na-prodazhu-barabinsk-2871708871,,620 000 ₽,36 047 ₽ за м²,36047,620000,Apartment,2020-09-18T07:17:36.764173Z,78,Listing,Студия,,2020-12-18T08:24:51.008581+03:00,1992952829,2020-09-18T10:08:02.123114+03:00,2020-11-18T08:24:51.008581+03:00,,,,,"Квартира-студия, 17.2 м², 2/3 эт.",2020-11-18T05:34:03.748315Z
"Новосибирская область, Обь, Геодезическая улица, 68/1",152810530,Центральное агентство недвижимости,Resale,3277,2020-09-15T08:00:57.668861Z,"В продаже 2-х комнатная квартира 43 м.кв.  в Жилом комплексе «Геодезия»<br>Две уютные комнаты:8 м.кв и 18 м.кв с балконом и кухня 7м.кв. <br>Окна выходят на разные стороны. Санузел раздельный. Выполнен свежий ремонт в комнатах. Просторный балкон с алюминиевым остеклением. Новый дом 2015 года постройки.<br>Квартира подойдет для молодой семьи и для семей старшего возраста, так как в радиусе 300 метров Школа №2, детские сады, бассейн,   библиотека, Мед. Центр, парикмахерская, Мария Ра.<br>ЖК «Геодезия» относится к малоэтажным новостройкам привлекает внимание собственной газовой котельной, запланированным детсадом и спорткомплексом, шаговой доступностью инфраструктуры, просторными зонами отдыха и зелеными зонами. Новостройку в северной части города от Новосибирска отделяют всего 15 минут пути, поэтому ее можно назвать выгодным жильем для тех, кто работает в областном центре. <br>Подходит под сельскую ипотеку. Поможем с получением ипотечного кредитного решения. <br>При звонке, пожалуйста, назовите номер объявления - 112 264<br>Консультируем подробно по телефону.",43 м²,,1/3,43 м²,43.0,1,9,2864033411,Sale,/2-komnatnaya-kvartira-na-prodazhu-ob-2864033411,,2 500 000 ₽,58 140 ₽ за м²,58140,2500000,Apartment,2020-09-15T08:00:57.668861Z,78,Listing,2,2.0,2020-12-18T15:42:54.817698+03:00,1984319689,2020-09-15T10:51:27.850688+03:00,2020-12-07T05:23:59.218958+03:00,,,,,"2-комн. квартира, 43 м², 1/3 эт.",2020-12-07T02:34:10.575131Z
"Новосибирск, Народная улица, 24",152810530,Центральное агентство недвижимости,Resale,3285,2020-11-18T12:52:14.473232Z,"Теплая, уютная квартира. В квартире произведена замена электропроводки, водопроводных труб. Натяжные потолки с регулируемой подсветкой. Во всех комнатах отреставрированный паркет, в  кухне постелен кафель.  Сам дом расположен вдали от шумных улиц. Огороженная территория с видеонаблюдением.  Прекрасная транспортная развязка, в 10 минутах от станции метро  Заельцовская . Рядом расположен лицей  № 126, гимназия №12, средняя общеобразовательная школа с дошкольным отделением, детский сад комбинированного вида, частный детский сад , ледовый дворец спорта, дворец культуры им. Горького, сеть магазинов и аптек.<br>При звонке, пожалуйста, назовите номер объявления - 114 869<br>Консультируем подробно по телефону.",80.8 м²,648.0,6/9,80.8 м²,80.8,6,9,3015527611,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3015527611,260.0,6 600 000 ₽,81 683 ₽ за м²,81683,6600000,Apartment,2020-11-18T12:52:14.473232Z,78,Listing,3,3.0,2020-12-18T15:43:12.413721+03:00,2016603087,2020-11-18T15:39:54.525914+03:00,2020-12-08T15:35:29.343801+03:00,3.059,260.0,#FF0000,Заельцовская,"3-комн. квартира, 80.8 м², 6/9 эт.",2020-12-08T12:49:05.311163Z
"Новосибирск, Красный проспект, 90",187744444,Татьяна,Resale,3285,2020-11-26T06:49:36.215609Z,"Лучшее предложения по сдаче в АРЕНДУ.<br>Под Коммерческую недвижимость тоже идеальный вариант.<br>Звоните , просмотр в любое время.",46 м²,653.0,1/5,46 м²,46.0,1,5,3033115266,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3033115266,261.0,3 900 000 ₽,84 783 ₽ за м²,84783,3900000,Apartment,2020-11-26T06:49:36.215609Z,78,Listing,2,2.0,2020-12-26T09:40:35.327855+03:00,2042299978,2020-11-26T08:00:36.329831+03:00,2020-12-08T08:17:10.469929+03:00,0.066,261.0,#FF0000,Гагаринская,"2-комн. квартира, 46 м², 1/5 эт.",2020-12-08T05:26:34.738661Z
"Новосибирская область, Новосибирский район, село Боровое",100008019,по объявлению,Resale,3268,2019-11-24T01:38:42.580134Z,продам лично. нужен ремонт. вставленны новые пластиковые окна. торг. обмен на Новосибирск с доплатой,31 м²,,1/2,31 м²,31.0,1,0,2044685699,Sale,/2-komnatnaya-kvartira-na-prodazhu-verh_tula-2044685699,,1 100 000 ₽,35 484 ₽ за м²,35484,1100000,Apartment,2019-11-24T01:38:42.580134Z,78,Listing,2,2.0,2020-12-24T16:26:01.021786+03:00,1841772614,2019-11-23T20:37:22.350265+03:00,2020-11-24T16:26:01.021786+03:00,,,,,"2-комн. квартира, 31 м², 1/2 эт.",2020-11-24T13:35:06.077766Z
"Новосибирск, Степная улица, 63",104716858,"АН ""Планета Недвижимости""",Resale,3285,2020-11-18T06:01:03.571673Z,"Полностью готовая квартира к продаже.<br>В шаговой доступности детские сады,школа №175, магазины.<br>Транспортная развязка позволяет Вам за 10 минут добраться до метро Маркса.<br>Рассмотрим Все виды расчетов.",29.5 м²,654.0,3/5,29.5 м²,29.5,3,15,3014331539,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3014331539,267.0,2 260 000 ₽,76 610 ₽ за м²,76610,2260000,Apartment,2020-11-18T06:01:03.571673Z,78,Listing,1,1.0,2020-12-18T08:52:00.821306+03:00,2040217410,2020-11-18T08:51:37.653445+03:00,2020-11-18T11:05:53.667257+03:00,2.027,267.0,#FF0000,Площадь Маркса,"1-комн. квартира, 29.5 м², 3/5 эт.",2020-11-18T08:14:54.739474Z
"Новосибирск, улица Виталия Потылицына, 7/1",68531542,Агентство недвижимости «Афина Паллада»,Resale,3285,2020-06-16T00:35:30.737471Z,"Арт. 36633631 Предлагается в продажу однокомнатная квартира расположеная в Октябрьском районе, ул. Виталия Потылицына 7/1, на 10 этаже. <br>Общая площадь квартиры 40 кв.м. Площадь комнаты 16,6 кв. м.<br>Санузел раздельный<br>Кухня 10,9 кв.м.<br>Входная дверь металлическая, с ночной задвижкой.  <br>Через кухню и комнаты выходы на балкон.<br>В подъезде два лифта. <br>Рядом с домом расположена остановка общественного транспорта. <br>Развитая социальная инфраструктура. <br>Через дорогу расположен детский сад №100 и средняя общеобразовательная школа № 216. <br>В соседнем доме есть супермаркет. <br>Во дворе дома расположена большая детская площадка, а также открытая парковка.",40 м²,650.0,10/18,40 м²,40.0,10,12,2641378975,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2641378975,272.0,3 300 000 ₽,82 500 ₽ за м²,82500,3300000,Apartment,2020-06-16T00:35:30.737471Z,78,Listing,1,1.0,2020-12-17T05:08:04.790289+03:00,1940798728,2020-06-15T09:45:10.345676+03:00,2020-11-17T05:08:04.790289+03:00,2.813,272.0,#008000,Золотая Нива,"1-комн. квартира, 40 м², 10/18 эт.",2020-11-17T02:17:10.826073Z
"Новосибирск, Первомайский район",12186719,Анжела,Resale,3285,2020-09-19T12:56:51.73388Z,Просторная квартира удобная планировка под чистовую отделку . Площадь балкона не входит в площадь квартиры. Красивый микрорайон. Рядом большые магазины Мэтро Зооцентр.<br>5 минут до остановки общественного транспорта микрорайон Весенний. В шаговой доступности станция электрички всегда без пробок. 15 минут езды до метро станция Речной вокзал.<br>Хорошая транспортная развязка в любую точку города. Рядом новая красивая школа новые<br>детские сады. Недалеко находится пединститут. Можно рассмотреть обмен на вашу недвижимость. У квартиры красивейший вид на реку!,60 м²,657.0,2/16,60 м²,60.0,2,4,2874806161,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2874806161,,3 500 000 ₽,58 333 ₽ за м²,58333,3500000,Apartment,2020-09-19T12:56:51.73388Z,78,Listing,3,3.0,2020-12-18T16:40:28.222519+03:00,2013319841,2020-09-19T15:46:21.350349+03:00,2020-12-01T18:05:14.096858+03:00,,,,,"3-комн. квартира, 60 м², 2/16 эт.",2020-12-01T15:14:40.684927Z
"Новосибирская область, Мошковский район, посёлок Октябрьский, улица Согласия, 4",68531542,Агентство недвижимости «Афина Паллада»,Resale,3262,2020-07-17T03:22:23.335078Z,"Арт. 40127372 Принят задаток. Предлагается к продаже просторная, светлая, уютная 3 -х комнатная квартира-студия в быстро развивающемся микрорайоне ""Светлый"". В квартире выполнен качественный  ремонт: добротные межкомнатные двери, в санузле установлена французская сантехника, инсталляция Jacob Delafon, установлены теплые полы в санузле и прихожей, бойлер на 50 л. воды, натяжные потолки во всей квартире, пластиковые окна, в прихожей установлена вместительная гардеробная. В районе очень хорошо развита инфраструктура: магазины, гипермаркет Магнит, аптеки, действующий детский сад, новая школа, мед.пункт. До площади Калинина и до станции Мочище курсирует транспорт (189, 289, 130 автобусы), так, что Вы всегда сможете добраться до нужного Вам места без проблем. Документы к сделке готовы, ждем Вас на просмотр, звоните!<br> Кадастр. номер 54:18:020401:6175",66 м²,,1/5,66 м²,66.0,1,11,2721284761,Sale,/3-komnatnaya-kvartira-na-prodazhu-sokur-2721284761,,3 000 000 ₽,45 455 ₽ за м²,45455,3000000,Apartment,2020-07-17T03:22:23.335078Z,78,Listing,3,3.0,2020-12-17T05:18:04.883869+03:00,1972602321,2020-07-17T06:12:56.497916+03:00,2020-12-08T05:16:59.274869+03:00,,,,,"3-комн. квартира, 66 м², 1/5 эт.",2020-12-08T02:26:26.19553Z
"Новосибирск, Новогодняя улица, 30",183400117,"Агентство недвижимости ""Новый адрес""",Resale,3285,2020-11-26T07:31:47.183526Z,"Квартира для тех, кто ценит время и мобильность.<br>ИДЕАЛЬНАЯ ИНФРАСТРУКТУРА<br>+ До метро 4 минуты<br>+ Отличное местоположение<br>+ Очень высокий первый этаж<br>+ Подходит для арендного бизнеса<br>Квартира в чистой продаже. Один взрослый собственник.<br>Обременений нет. Ключи в день полного расчета<br>Запись на просмотр ведется по ватсапу на 30 ноября.",30 м²,655.0,1/5,30 м²,30.0,1,2,3033273136,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3033273136,266.0,2 450 000 ₽,81 667 ₽ за м²,81667,2450000,Apartment,2020-11-26T07:31:47.183526Z,78,Listing,1,1.0,2020-12-26T10:22:06.46865+03:00,2035352807,2020-11-26T10:01:00.323052+03:00,2020-11-27T14:08:28.749456+03:00,0.458,266.0,#FF0000,Студенческая,"1-комн. квартира, 30 м², 1/5 эт.",2020-11-27T11:17:30.65625Z
"Новосибирск, улица Авиастроителей, 1/9",152810530,Центральное агентство недвижимости,Resale,3285,2020-11-17T02:32:33.948644Z,"Успейте купить двухкомнатную квартиру по выгодной цене. Квартира в кирпичном доме, не угловая, очень теплая, с балконом. Дом расположен внутри двора, не будет слышно шума от дороги. До метро Берёзовая роща и Гагаринская 10-15 минут. Удачное расположение в районе с развитой инфраструктурой. Магазины, поликлиники, стоматология, школы, детские сады, музыкальная школа, остановка общественного транспорта,рынок - все, что нужно для комфортной жизни рядом. Один взрослый собственник, обременений нет. Помощь в получении ипотечного решения. Приглашаем на просмотр. Подходит под любой вариант расчета - материнский капитал, ипотека, сертификаты.<br>При звонке, пожалуйста, назовите номер объявления - 114 320<br>Консультируем подробно по телефону.",44.6 м²,651.0,4/5,44.6 м²,44.6,4,23,3011523015,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3011523015,271.0,2 650 000 ₽,59 417 ₽ за м²,59417,2650000,Apartment,2020-11-17T02:32:33.948644Z,78,Listing,2,2.0,2020-12-17T05:23:31.097796+03:00,2016162427,2020-11-17T05:23:05.316578+03:00,2020-12-09T05:19:46.35371+03:00,2.757,271.0,#008000,Берёзовая роща,"2-комн. квартира, 44.6 м², 4/5 эт.",2020-12-09T02:29:18.428705Z
"Новосибирск, улица Петухова, 12/4",152810530,Центральное агентство недвижимости,Resale,3285,2020-11-19T12:39:43.97304Z,"Внимание. Возможен обмен на одна комнатную квартиру в г. Москва. В продаже хорошая новостройка в Кировском районе. Сдача планируется в первом квартале 2020 года. Полноценная двухкомнатная квартира с чистовой отделкой. На нижних этажах будут торговые помещения. По периметру множество парковочных мест, в плане огороженная территория, въезд будет через шлагбаум.  Помощь в получении ипотечного решения. Показ по договорённости.<br>С проектной декларацией можно ознакомиться на сайте застройщика.<br>При звонке, пожалуйста, назовите номер объявления - 87 351<br>Консультируем подробно по телефону.",59 м²,655.0,14/16,59 м²,59.0,14,5,3018030424,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3018030424,267.0,3 060 000 ₽,51 864 ₽ за м²,51864,3060000,Apartment,2020-11-19T12:39:43.97304Z,78,Listing,2,2.0,2020-12-19T15:30:19.79063+03:00,2016167528,2020-11-19T15:16:51.760938+03:00,2020-11-19T15:30:19.79063+03:00,4.638,267.0,#FF0000,Площадь Маркса,"2-комн. квартира, 59 м², 14/16 эт.",2020-11-19T12:42:42.148196Z
