address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,roadId,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"ул. Заслонова, стр. 13",71368327,Открытый Город,New,3285,2020-05-09T02:03:03.649662Z,"ЖК Свобода в Дзержинском арйоне.<br>Малоэтажные кирпичные дома с лифтом, стильные фасады, французкие окна, красивые подъезды. Все квартиры сдаются с отделкой ""под ключ"". Огороженная территория, въезд только для жителей комплекса. Во дворе будет обустроенная детская площадка, спортивная площадка для коандных игр с мячом.<br>Дом 11, сдача 3 кв 2021года<br>ЦЕНЫ ОТ ЗАСТРОЙЩИКА КОМИССИЯ 0%<br>ПОМОЩЬ В ПОЛУЧЕНИИ ИПОТЕКИ<br>Предложение не является публичной офертой, действительно на момент публикации.",42.9 м²,87932.0,Эко-комплекс «Свобода»,87932.0,Эко-комплекс «Свобода»,651.0,2/4,42.9 м²,42.9,2,15,2546060265,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2546060265,272.0,3 560 700 ₽,83 000 ₽ за м²,83000,3560700,Apartment,2020-05-09T02:03:03.649662Z,78,Listing,55.0,2,2.0,2020-12-24T10:45:39.254526+03:00,1893861253,2020-05-08T13:58:27.604032+03:00,2020-11-24T10:45:39.254526+03:00,3.634,272.0,#008000,Золотая Нива,"2-комн. квартира, 42.9 м², 2/4 эт.",2020-11-24T07:54:42.347032Z
"Новосибирск, улица Владимира Высоцкого, 41/4",122634585,Академия Недвижимости,Resale,3285,2020-11-23T03:52:23.594452Z,"Продается полноценная 2 комнатная квартира, можно сказать 3к студию. Качественный ремонтом.<br>Ремонт делали для себя из качественных материалов. В прихожей большая гардеробная, где можно хранить не только не сезонные вещи, а также повседневные. Квартира тёплая и расположена на комфортном 2 этаже, где пешеходы и машины под окнами не будут вам мешать. Из окна вы не увидите соседей из дома напротив, так как расстояние между домами большое. <br>Покупателям квартиры остается кухонный гарнитур, стенка.<br>Ограничений, обременений, детей собственников и т.д. - НЕТ.<br>Показ в удобное для вас время, звоните!",58 м²,,,,,650.0,2/10,58 м²,58.0,2,17,3025677422,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3025677422,272.0,3 850 000 ₽,66 379 ₽ за м²,66379,3850000,Apartment,2020-11-23T03:52:23.594452Z,78,Listing,,2,2.0,2020-12-23T06:43:22.083225+03:00,2039690607,2020-11-23T06:42:57.480937+03:00,2020-11-23T06:43:22.083225+03:00,3.215,272.0,#008000,Золотая Нива,"2-комн. квартира, 58 м², 2/10 эт.",2020-11-23T03:52:25.237365Z
"Новосибирск, улица Виктора Шевелёва, 18/1, подъезд 6",8272346,юрий,New,3285,2020-11-23T03:57:45.996368Z,"Квартира с ремонтом ,есть балкон ( шире чем в других домах )  линолеум , новая входная дверь, домофон , интернет , кабельное тв( сделана разводка по квартире , розетки и Выключатели переделаны под евро стандарт + увеличено их количество .натяжные потолки , санузел выложен плиткой , ванная угловая акриловая , квартира с охраной и кондиционером , люстрами , перед домом мини парк , остановка транспорта в 1 мин хотьбы от дома , готов детский садик , рядом школа,  просьба агентства не беспокоить, дом сдан",58 м²,,,,,655.0,3/10,58 м²,58.0,3,11,3025679594,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3025679594,,4 000 000 ₽,68 966 ₽ за м²,68966,4000000,Apartment,2020-11-23T03:57:45.996368Z,78,Listing,,3,3.0,2020-12-23T06:59:13.133696+03:00,1699496087,2018-07-19T09:16:08+03:00,2020-11-23T06:59:13.133696+03:00,,,,,"3-комн. квартира, 58 м², 3/10 эт.",2020-11-23T04:08:15.817933Z
"Новосибирск, Бронная улица, 24",182684196,Перспектива 54,Resale,3285,2020-05-30T02:02:03.015617Z,"Продаётся трёхкомнатная квартиру под самоотделку. Вы можете сами придумывать и воплощать дизайнерские решения жилья.<br>Дом построен, лифт работает, горячее и холодное водоснабжение есть. Достаточно места для паркинга. Есть спортивная площадка. Новый детский сад и школа.<br>Чистый воздух в спальном районе, где будет обеспечен покой от городской суеты. Необходимые магазины и остановка транспорта в шаговой доступности.",74 м²,,,,,655.0,2/18,74 м²,74.0,2,5,2598411157,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2598411157,,2 660 000 ₽,35 946 ₽ за м²,35946,2660000,Apartment,2020-05-30T02:02:03.015617Z,78,Listing,,3,3.0,2021-01-02T21:31:00.509843+03:00,1922108454,2020-05-29T10:21:04.078922+03:00,2020-12-03T21:31:00.509843+03:00,,,,,"3-комн. квартира, 74 м², 2/18 эт.",2020-12-03T18:40:51.301088Z
"Новосибирск, 2-я улица Шевцовой, 30",182684196,Перспектива 54,Resale,3285,2020-09-02T11:46:54.673139Z,"Продам теплую 1-комнатную квартиру в хорошем состоянии. Развитая инфраструктура и хорошая транспортная доступность: до Красного проспекта 2 мин. пешком. Метро ""Площадь Калинина"" через две остановки. <br>В шаговой доступности несколько различных магазинов, поликлиника, две школы, несколько детских садов, Сибирский кадетский корпус, сбербанк. Остановки общественного транспорта в 5-8 минутах ходьбы. Показ квартиры по договоренности.",31 м²,,,,,653.0,1/2,31 м²,31.0,1,8,2833957224,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2833957224,260.0,1 800 000 ₽,58 065 ₽ за м²,58065,1800000,Apartment,2020-09-02T11:46:54.673139Z,78,Listing,,1,1.0,2021-01-02T21:31:00.630875+03:00,1986862184,2020-09-02T14:32:52.198547+03:00,2020-12-03T21:31:00.630875+03:00,1.799,260.0,#FF0000,Заельцовская,"1-комн. квартира, 31 м², 1/2 эт.",2020-12-03T18:40:51.4186Z
"Новосибирск, Октябрьский район, жилмассив Плющихинский, 143/9",178825960,"2ПН, покупка-продажа недвижимости",Resale,3285,2020-12-04T06:45:56.664155Z,Полноценная 1к квартира с балконом!,41.4 м²,,,,,650.0,7/10,41.4 м²,41.4,7,1,3051621887,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3051621887,272.0,1 750 000 ₽,42 271 ₽ за м²,42271,1750000,Apartment,2020-12-04T06:45:56.664155Z,78,Listing,,1,1.0,2021-01-03T09:36:54.503763+03:00,2021960657,2020-12-04T09:36:30.949083+03:00,2020-12-04T09:36:54.503763+03:00,3.646,272.0,#008000,Золотая Нива,"1-комн. квартира, 41.4 м², 7/10 эт.",2020-12-04T06:45:59.472209Z
"Новосибирская область, Бердск, улица Ленина, 7",94101510,"Агентство недвижимости ""Дельта""",Resale,3279,2020-05-15T00:26:04.455012Z,"В продаже 1-комнатная квартира в тихом месте г. Бердска.Дом расположен в зелёной зоне города: рядом сосновый бор, берег Обского водохранилища и пляжи, парки отдыха, спорткомплексы.Рядом с домом остановка общественного транспорта, магазины, аптеки, детский сад, школа №10 ""Пересвет"" с различными спортивными и развивающими секциями.Возможны различные формы расчёта. <br>Агентство Недвижимости ""Дельта"" со всей ответственностью оказывает высококачественные услуги на рынке недвижимости уже более 25 лет. Мы поможем Вам приобрести данную квартиру максимально комфортно, быстро и безопасно.<br>Звоните! Организуем просмотр квартиры в удобное для Вас время!<br> ",33.1 м²,,,,,,5/5,33.1 м²,33.1,5,17,2559215955,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-2559215955,,1 750 000 ₽,52 870 ₽ за м²,52870,1750000,Apartment,2020-05-15T00:26:04.455012Z,78,Listing,,1,1.0,2020-12-11T13:17:48.493916+03:00,1924655430,2020-05-14T08:02:09.152232+03:00,2020-12-03T13:16:09.562561+03:00,,,,,"1-комн. квартира, 33.1 м², 5/5 эт.",2020-12-03T10:26:49.66154Z
"Новосибирская область, Бердск, улица Попова, 35",168994882,"ООО КОМПАНИЯ ""ЛЕНИНГРАД""",Resale,3279,2020-05-28T01:12:35.827793Z,"г.Бердск, ул. Попова д.35. В продаже уютная изолированная 2-х комнатная квартира санаторной зоне, рядом набережная ""Ремикс"", пляж , зона отдыха с двумя бассейнами. Окна пластиковые, на полу линолеум, в санузле кафель до потолка,установлены водосчетчики, новая сантехника. Остановки местного транспорта. Просмотр по предварительной договоренности.<br>Организуем оперативный показ по предварительной договоренности. Можем рассмотреть вариант обмена. Предоставим полную информацию по объекту недвижимости при показе<br>#объект в нашей базе №9151966#",41.5 м²,,,,,,7/9,41.5 м²,41.5,7,7,2592486616,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-2592486616,,1 800 000 ₽,43 373 ₽ за м²,43373,1800000,Apartment,2020-05-28T01:12:35.827793Z,78,Listing,,2,2.0,2020-12-25T17:29:31.079884+03:00,1920532226,2020-05-27T15:58:48.214018+03:00,2020-11-25T17:35:55.451699+03:00,,,,,"2-комн. квартира, 41.5 м², 7/9 эт.",2020-11-25T14:44:57.382226Z
"Новосибирская область, Бердск, улица Максима Горького, 4",2775857,собственник,Resale,3279,2020-11-27T02:32:08.949779Z,"г.Бepдск, ул. Максимa Гоpькогo. большую 1к.квартиpу в киpпичнoм домe в центре Бeрдска светлaя и теплaя! Бoльшая кoмнатa  24кв.м с выходом на застекленный балкон,  кухня 11кв.м , большой кoридoр и pаздельный сан.узел. яра звитая инфраструктура: детские сады. и школы, магазины, поликлиники, городской парк, центральный рынок, администрация. Квартира без перепланировки и обременений. Собственник 1 взрослый. Прямая продажа.",54 м²,,,,,,5/9,54 м²,54.0,5,2,3035239625,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-3035239625,,2 800 000 ₽,51 852 ₽ за м²,51852,2800000,Apartment,2020-11-27T02:32:08.949779Z,78,Listing,,1,1.0,2020-12-27T18:01:49.682834+03:00,2031114073,2020-11-27T05:22:45.914457+03:00,2020-12-02T14:39:18.152308+03:00,,,,,"1-комн. квартира, 54 м², 5/9 эт.",2020-12-02T11:54:46.419919Z
"Новосибирск, улица Владимира Высоцкого",152810530,Центральное агентство недвижимости,Resale,3285,2020-12-01T12:43:28.296077Z,"При звонке, пожалуйста, назовите номер объявления - 116 178<br>Консультируем подробно по телефону.",52 м²,,,,,650.0,7/10,52 м²,52.0,7,2,3045226610,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3045226610,272.0,2 300 000 ₽,44 231 ₽ за м²,44231,2300000,Apartment,2020-12-01T12:43:28.296077Z,78,Listing,,1,1.0,2020-12-31T15:34:21.243546+03:00,2048555263,2020-12-01T15:33:56.988311+03:00,2020-12-07T05:32:43.561099+03:00,2.655,272.0,#008000,Золотая Нива,"1-комн. квартира, 52 м², 7/10 эт.",2020-12-07T02:42:10.999621Z
"с/п Станционный сельсовет, д. 2",73887155,Юлия,New,3285,2020-11-23T04:47:46.773652Z,"Не упустите отличное предложение на первичном рынке недвижимости. Шикарная 3-х комнатная квартира  в сданном кирпичном доме с отделкой «под ключ». Дом выполнен по индивидуальному проекту, в квартирах установлены качественные входные двери, приборы учета, современные  лифты. Благоустроенная придомовая территория, двор без машин, шикарные детские площадки.  Развитая инфраструктура микрорайона Родники, сделает вашу жизнь максимально комфортной.  Квартира расположена на высоком видовом этаже, ПОДХОДИТ ПОД ВСЕ ЛЬГОТНЫЕ ПРОГРАММЫ ИПОТЕЧНОГО КРЕДИТОВАНИЯ ОТ 2,7 %.  Помогу в получении ипотечного решения. Комиссия 0%.",87.7 м²,91384.0,Мкр. «Приозерный»,91384.0,Мкр. «Приозерный»,648.0,15/19,87.7 м²,87.7,15,10,3025728651,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3025728651,,5 670 000 ₽,64 652 ₽ за м²,64652,5670000,Apartment,2020-11-23T04:47:46.773652Z,78,Listing,,3,3.0,2020-12-23T07:38:44.767324+03:00,2033373818,2020-11-23T07:38:22.8179+03:00,2020-11-23T07:38:44.767324+03:00,,,,,"3-комн. квартира, 87.7 м², 15/19 эт.",2020-11-23T04:47:47.856263Z
"Новосибирская область, Искитимский район, рабочий поселок Линёво, Коммунистический проспект, 6/4",26594768,ооо Гарант-Риэлт,Resale,3260,2020-11-27T15:22:23.351103Z,Квартира расположена в тихом центре поселка Линево на комфортном втором этаже,39 м²,,,,,,2/9,39 м²,39.0,2,7,3036824581,Sale,/1-komnatnaya-kvartira-na-prodazhu-linevo-3036824581,,1 600 000 ₽,41 026 ₽ за м²,41026,1600000,Apartment,2020-11-27T15:22:23.351103Z,78,Listing,,1,1.0,2020-12-27T18:13:44.707785+03:00,2030227832,2020-11-27T18:12:32.176343+03:00,2020-11-27T18:13:44.707785+03:00,,,,,"1-комн. квартира, 39 м², 2/9 эт.",2020-11-27T15:22:49.02592Z
"Новосибирск, Барьерная улица, 17",18348666,"АН ""ЖИЛСЕРВИС-НСК""",Resale,3285,2020-11-29T12:13:52.143305Z,"Квартира без обремений. Чистая продажа. В шаговой доступности магазины, школа, детский сад, остановка общественного транспорта. Специалист компании ответит на все ваши вопросы и организует для вас просмотр.",44.3 м²,,,,,656.0,1/1,44.3 м²,44.3,1,1,3040314920,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3040314920,,2 150 000 ₽,48 533 ₽ за м²,48533,2150000,Apartment,2020-11-29T12:13:52.143305Z,78,Listing,,2,2.0,2020-12-29T15:05:09.644096+03:00,2072486612,2020-11-29T15:03:22.552704+03:00,2020-11-29T15:05:09.644096+03:00,,,,,"2-комн. квартира, 44.3 м², 1/1 эт.",2020-11-29T12:14:12.256066Z
"Новосибирск, улица Титова, 238",128581768,АН СФЕРА,Resale,3285,2020-10-27T04:16:52.278463Z,"ПРИГЛАШАЕМ НА ПРОСМОТРЫ<br>- Кухня 9,0 кв.м.<br>- Планировка на две стороны<br>- Все плюсы и удобства раздельного санузла<br>- 1 взрослый собственник<br>- В шаговой доступности школа, детский сад, спорткомплекс Заря, остановка общественного транспорта.<br>Все подробности по телефону",39 м²,,,,,654.0,10/10,39 м²,39.0,10,35,2960038781,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2960038781,,2 550 000 ₽,65 385 ₽ за м²,65385,2550000,Apartment,2020-10-27T04:16:52.278463Z,78,Listing,,1,1.0,2020-12-26T09:45:41.904563+03:00,2021945068,2020-10-27T07:07:23.536744+03:00,2020-11-26T09:45:41.904563+03:00,,,,,"1-комн. квартира, 39 м², 10/10 эт.",2020-11-26T06:54:44.961982Z
