address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,roadId,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирская область, Бердск, Лунная улица, 32",6614287,"ООО ""Агентство ""Золотой Век""",Resale,3279,2020-11-01T08:26:54.29554Z,"В продаже большая, теплая квартира-студия. Рядом новая школа и детский сад, остановка общественного транспорта, магазины. В квартире остеклена большая лоджия, в ванной комнате стенавые панели, на полу кафель, остается кухонный гарнитур, дом теплый. Дом 2008 года постройки. Торг.",39 м²,,,,,,1/4,39 м²,39.0,1,8,2974058383,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-2974058383,,1 900 000 ₽,48 718 ₽ за м²,48718,1900000,Apartment,2020-11-01T08:26:54.29554Z,78,Listing,,1,1.0,2021-01-01T12:09:53.885982+03:00,2029349557,2020-11-01T11:15:18.573746+03:00,2020-12-02T12:20:11.868081+03:00,,,,,"1-комн. квартира, 39 м², 1/4 эт.",2020-12-02T09:30:09.029246Z
"ул. Декабристов, д. 115",107238416,"Отдел продаж Застройщика ""Инвест-плюс""",New,3285,2019-08-29T07:44:11.271297Z,"ЖК Октябрьский квартал , Декабристов 115-уникальный жилой комплекс, новый 22-этажный жилой дом с подземной двухуровневой автопарковкой. Респектабельная входная группа: мягкие диваны, камин,картины из живых цветов, зеркала с фацетом, кофе-бар! Благоустроенный жилой двор, закрытая территория,ландшафтный дизайн, футбольная площадка и зона барбекю! В шаговой доступности школы , лицеи , университеты, пять детских садов!",85.5 м²,91288.0,ЖК «Октябрьский квартал»,91288.0,ЖК «Октябрьский квартал»,650.0,9/22,85.5 м²,85.5,9,9,1759680451,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-1759680451,265.0,6 500 000 ₽,76 023 ₽ за м²,76023,6500000,Apartment,2019-08-29T07:44:11.271297Z,78,Listing,,3,3.0,2020-12-30T10:50:16.398893+03:00,1806741887,2019-08-29T10:35:06.950277+03:00,2020-11-30T10:50:16.398893+03:00,1.458,265.0,#FF0000,Речной вокзал,"3-комн. квартира, 85.5 м², 9/22 эт.",2020-11-30T07:59:43.048119Z
"пос. Октябрьский, ул. Французский квартал, стр. 61",28107259,Авангард,New,3262,2020-12-04T06:43:36.016388Z,"3 ком квартира со свободной планировкой<br>Белоснежные дома в едином стиле, с французскими балконами и окнами в пол, уютные дворы без машин, чистый воздух, красивая природа и спокойствие - приезжая сюда, чувствуешь себя словно в маленьком французском городке. Вы легко сможете позволить себе такую жизнь: воспользуйтесь нашими специальными предложениями.<br>Данную квартиру можно купить в ипотеку, ставка от 2.7%!",61 м²,1006338021.0,ЖК «Французский квартал»,1006338021.0,ЖК «Французский квартал»,,2/3,61 м²,61.0,2,0,3051616848,Sale,/3-komnatnaya-kvartira-na-prodazhu-sokur-3051616848,,2 200 000 ₽,36 066 ₽ за м²,36066,2200000,Apartment,2020-12-04T06:43:36.016388Z,78,Listing,,3,3.0,2021-01-03T09:34:35.41272+03:00,2073091251,2020-12-04T09:34:15.901482+03:00,2020-12-04T12:51:39.849483+03:00,,,,,"3-комн. квартира, 61 м², 2/3 эт.",2020-12-04T10:00:44.81837Z
"Новосибирск, Выборная улица, 91/1",99601284,Нина,Resale,3285,2020-10-28T14:19:49.580555Z,"Продается 1-комнатная, уютная квартира со свежим косметическим ремонтом. Прекрасная планировка, с большой лоджией и окнами на 2 стороны с рольставнями. Благодаря высокому первому этажу и расположению квартиры в задней части дома, создается ощущение уединенности, как-будто живешь в собственном доме с видом на зеленую лужайку. <br>Большая парковочная зона, детская площадка, закрытая территория с видеонаблюдением по периметру дома (камера прямо над окном квартиры). Подъезд чистый. Хорошее ТСЖ. <br>В шаговой доступности детские сады, школы, НГПУ, детская поликлиника, магазины и супермаркеты, отличная транспортная развязка.<br>Район является одним из самых экологически чистых районов города, сосновый бор, горнолыжная база, летом прокат велосипедов. Один взрослый собственник, без обременения. В квартире после ремонта никто не живет. ЭКСКЛЮЗИВНЫЙ ДОГОВОР НЕ ЗАКЛЮЧАЮ, ПРИ НАЛИЧИИ КЛИЕНТОВ ПОКАЗЫВАЮ. Показ квартиры - среда, суббота, воскресенье, договариваться минимум за 1 день.",39.2 м²,,,,,650.0,1/10,39.2 м²,39.2,1,13,2964479548,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2964479548,272.0,3 400 000 ₽,86 735 ₽ за м²,86735,3400000,Apartment,2020-10-28T14:19:49.580555Z,78,Listing,,1,1.0,2020-12-27T17:11:51.886839+03:00,2018564280,2020-10-28T17:10:23.989308+03:00,2020-11-27T17:11:51.886839+03:00,4.542,272.0,#008000,Золотая Нива,"1-комн. квартира, 39.2 м², 1/10 эт.",2020-11-27T14:20:54.46274Z
"пос. Октябрьский, ул. Французский квартал, стр. 57",28107259,Авангард,New,3262,2020-12-04T06:51:18.5987Z,"В продаже 2 ком квартира со свободной планировкой!<br>Белоснежные дома в едином стиле, с французскими балконами и окнами в пол, уютные дворы без машин, чистый воздух, красивая природа и спокойствие - приезжая сюда, чувствуешь себя словно в маленьком французском городке. Вы легко сможете позволить себе такую жизнь: воспользуйтесь нашими специальными предложениями.<br>Данную квартиру можно купить в ипотеку, ставка от 2.7%!",40 м²,1006338021.0,ЖК «Французский квартал»,1006338021.0,ЖК «Французский квартал»,,3/3,40 м²,40.0,3,0,3051638596,Sale,/2-komnatnaya-kvartira-na-prodazhu-sokur-3051638596,,1 930 000 ₽,48 250 ₽ за м²,48250,1930000,Apartment,2020-12-04T06:51:18.5987Z,78,Listing,,2,2.0,2021-01-03T09:42:16.756668+03:00,2073261138,2020-12-04T09:41:58.251914+03:00,2020-12-04T12:51:39.90974+03:00,,,,,"2-комн. квартира, 40 м², 3/3 эт.",2020-12-04T10:00:41.72399Z
"Новосибирск, Кировский район, Северо-Чемской жилмассив, улица Герцена, 11/2",128581768,АН СФЕРА,Resale,3285,2020-09-30T07:18:58.251804Z,"В продаже стильная и уютная двухкомнатная квартира с ремонтом и прекрасным видом на реку и Бугринский мост!<br>Отличная функциональная планировка, частично оставляем новую мебель! У нас ванна С ОКНОМ!<br>Площадь указана без учёта площади лоджии! <br>Огороженная территория, видеонаблюдение и благоустроенная детская площадка даёт возможность родителям безбоязненно отпускать своих детей на прогулку!<br>В шаговой доступности множество разнообразных магазинов и торговых центров. Детские сады и школы!<br>Покажем в удобное время! Чистая продажа!",58 м²,,,,,655.0,15/17,58 м²,58.0,15,40,2898213566,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2898213566,,5 400 000 ₽,93 103 ₽ за м²,93103,5400000,Apartment,2020-09-30T07:18:58.251804Z,78,Listing,,2,2.0,2020-12-29T12:14:57.417412+03:00,1990771218,2020-09-30T10:09:26.663547+03:00,2020-11-29T12:14:57.417412+03:00,4.997,266.0,#FF0000,Студенческая,"2-комн. квартира, 58 м², 15/17 эт.",2020-11-29T09:24:01.212951Z
"пос. Октябрьский, ул. Лучезарная, д. 54",28107259,Авангард,New,3262,2020-12-04T07:01:07.604789Z,"В продаже 2 ком квартира со свободной планировкой!<br>Белоснежные дома в едином стиле, с французскими балконами и окнами в пол, уютные дворы без машин, чистый воздух, красивая природа и спокойствие - приезжая сюда, чувствуешь себя словно в маленьком французском городке. Вы легко сможете позволить себе такую жизнь: воспользуйтесь нашими специальными предложениями.<br>Данную квартиру можно купить в ипотеку, ставка от 2.7%!",38 м²,1006338021.0,ЖК «Французский квартал»,1006338021.0,ЖК «Французский квартал»,,3/3,38 м²,38.0,3,0,3051663194,Sale,/2-komnatnaya-kvartira-na-prodazhu-sokur-3051663194,,1 900 000 ₽,50 000 ₽ за м²,50000,1900000,Apartment,2020-12-04T07:01:07.604789Z,78,Listing,,2,2.0,2021-01-03T09:52:04.754066+03:00,2073774667,2020-12-04T09:51:44.904701+03:00,2020-12-04T12:51:40.169582+03:00,,,,,"2-комн. квартира, 38 м², 3/3 эт.",2020-12-04T10:00:42.591234Z
"Новосибирская область, Бердск, микрорайон Северный, 17/1",168994882,"ООО КОМПАНИЯ ""ЛЕНИНГРАД""",Resale,3279,2019-09-23T11:57:41.989433Z,"В продаже прекрасный вариант однокомнатной квартиры для молодой семьи. Квартира очень удачно расположена, рядом остановка общественного транспорта, в шаговой доступности новый детский сад и школа. Недалеко прекрасная зона отдыха, где летом можно искупаться и загореть, а зимой прогуляться по лесу на лыжах. В квартире свежий косметический ремонт, сантехника в отличном состоянии, лоджия застеклена и с отделкой. Рассмотрим варианты обмена.<br>Организуем оперативный показ по предварительной договоренности. Можем рассмотреть вариант обмена. Предоставим полную информацию по объекту недвижимости при показе<br>#объект в нашей базе №8174090#",42.3 м²,,,,,,5/10,42.3 м²,42.3,5,13,1840383255,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-1840383255,,2 350 000 ₽,55 556 ₽ за м²,55556,2350000,Apartment,2019-09-23T11:57:41.989433Z,78,Listing,,1,1.0,2020-12-28T14:29:55.04666+03:00,1792257486,2019-09-23T13:44:29.412554+03:00,2020-11-28T14:29:55.04666+03:00,,,,,"1-комн. квартира, 42.3 м², 5/10 эт.",2020-11-28T11:38:58.038564Z
"Новосибирск, улица Владимира Высоцкого",45473436,«Город 54»  Агентство Недвижимости,Resale,3285,2020-12-08T17:18:06.82429Z,Срочная продажа,39 м²,,,,,650.0,8/10,39 м²,39.0,8,1,3061930704,Sale,/kvartira-na-prodazhu-novosibirsk-3061930704,272.0,1 590 000 ₽,40 769 ₽ за м²,40769,1590000,Apartment,2020-12-08T17:18:06.82429Z,78,Listing,,Студия,,2021-01-07T20:09:03.729437+03:00,2074260025,2020-12-08T20:08:43.589475+03:00,2020-12-08T20:09:03.729437+03:00,2.655,272.0,#008000,Золотая Нива,"Квартира-студия, 39 м², 8/10 эт.",2020-12-08T17:18:14.349781Z
"Новосибирск, улица Петухова, 168",122634585,Академия Недвижимости,Resale,3285,2020-11-30T08:50:57.654861Z,"В продаже просторная студия в новом жилом комплексе ""Матрешкин Двор"". Рядом с домом новые детские сады, школа, множест магазинов. Студия без учета лоджии 27,3 м2. Ремонт от застройщика. Новому покупателю остается часть мебели и бытовой техники!<br>Чистая продажа,  обременения и занижения нет!<br>Звоните,  показы по договоренности.",27.3 м²,,,,,655.0,6/10,27.3 м²,27.3,6,7,3041989941,Sale,/kvartira-na-prodazhu-novosibirsk-3041989941,,1 850 000 ₽,67 766 ₽ за м²,67766,1850000,Apartment,2020-11-30T08:50:57.654861Z,78,Listing,,Студия,,2020-12-30T11:41:42.982761+03:00,2071393870,2020-11-30T11:41:16.822257+03:00,2020-11-30T11:41:42.982761+03:00,,,,,"Квартира-студия, 27.3 м², 6/10 эт.",2020-11-30T08:51:15.475551Z
"Новосибирск, Трикотажная улица, 54",170121642,VDOME недвижимость,Resale,3285,2020-12-03T12:54:40.303583Z,"Обратите внимание, в продаже однокомнатная квартира со свежим ремонтом.<br>Замечательные соседи, хороший дом в котором перекрыта крыша, в подъезде в данный момент производится ремонт, поменяны окна.<br>Рядом остановка общественного транспорта, до метро 10 минут на транспорте.<br>Множество школ, детских садов, поликлиник. Район давно развит, есть все для комфортной жизни.<br>Чистая продажа, документы готовы к сделке.<br>Показы в удобное для вас время. Ждем вашего звонка.<br>Полное юридическое сопровождение.",30 м²,,,,,651.0,5/5,30 м²,30.0,5,4,3050151590,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3050151590,271.0,3 060 000 ₽,102 000 ₽ за м²,102000,3060000,Apartment,2020-12-03T12:54:40.303583Z,78,Listing,,1,1.0,2021-01-02T15:44:06.638927+03:00,2056860568,2020-12-03T15:43:43.562905+03:00,2020-12-05T03:07:49.948621+03:00,2.778,271.0,#008000,Берёзовая роща,"1-комн. квартира, 30 м², 5/5 эт.",2020-12-05T00:17:17.475031Z
"Новосибирск, Октябрьский район, жилмассив Плющихинский, 141/1",121170155,Наталья,Resale,3285,2020-12-01T09:01:23.675081Z,"Отличная, просторная квартира, из которой можно сделать 2-ую студию - площадь позволяет. Рядом находятся магазины, детский сад, новая школа. Агентства для заключения договора прошу не беспокоить",48 м²,,,,,650.0,9/10,48 м²,48.0,9,20,3044602140,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3044602140,272.0,2 700 000 ₽,56 250 ₽ за м²,56250,2700000,Apartment,2020-12-01T09:01:23.675081Z,78,Listing,,1,1.0,2020-12-31T11:52:56.714782+03:00,2057702643,2020-12-01T11:16:38.934367+03:00,2020-12-08T08:11:15.069176+03:00,2.852,272.0,#008000,Золотая Нива,"1-комн. квартира, 48 м², 9/10 эт.",2020-12-08T05:20:39.735293Z
"Новосибирск, улица Николая Сотникова, 4",170121642,VDOME недвижимость,Resale,3285,2020-11-28T12:17:12.15891Z,"Предлагается к покупке уютная двухкомнатная квартира в ЖК ""Акварельный"". Дому 4 года. В квартире выполнен качественный ремонт.  Две лоджии и тех помещение этажем выше. Тонировка окон во всей квартире,  создает приятный микроклимат. Придомовая территория оборудована  детской площадкой, баскетбольно-футбольным  полем.  Закрытая придомовая территория, въезд через автоматические ворота , по периметру  установлено видеонаблюдение. Отличные видовые характеристики. Развита инфраструктура , наличие школ и детский садов в пешей доступности, а так же магазины Магнит, Мария-Ра и многое другое.  В подарок новым жильцам оставляем кухонный гарнитур со встроенной техникой. <br>Идеальное жилье для каждого,  не зависимо от возраста и предпочтений. <br>Подходит под ипотеку. Показы в любое удобное для вас время!  по обьекту внесен задаток ",51.9 м²,,,,,655.0,16/16,51.9 м²,51.9,16,14,3038529484,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3038529484,,3 400 000 ₽,65 511 ₽ за м²,65511,3400000,Apartment,2020-11-28T12:17:12.15891Z,78,Listing,,2,2.0,2020-12-28T15:08:10.410681+03:00,2023973928,2020-11-28T15:07:48.010869+03:00,2020-12-07T15:39:33.712058+03:00,,,,,"2-комн. квартира, 51.9 м², 16/16 эт.",2020-12-07T12:49:18.24084Z
"Новосибирск, Первомайский район, микрорайон Весенний, Заречная улица, 8",170121642,VDOME недвижимость,Resale,3285,2020-11-28T12:17:14.765842Z,"Срочная продажа. Ключи в день полного расчета. Один взрослый собственник, в собственности более 3 лет, никаких обременений! Трехкомнатная студия с отличной планировкой! Настоящий кирпичный дом! В доме всего несколько квартир с такой планировкой. Удобное пространство в виде кухни-гостиной для приёма гостей и семейных обедов и двумя полноценными спальнями, отдельно для детей и родителей. Ремонт делали для себя. На полу- усиленный линолеум Таркетт с хорошим защитным слоем, ногам тепло и мягко, гораздо долговечнее ламината. Обои качественные виниловые, в одном дизайне разных расцветок. Натяжные потолки с точечными светильниками по зонам освещения. В ванной  керамогранит на полу и стенах, лучше и дольше служит, с хорошей шумоизоляцией. Сантехника и смесители качественные немецкие, подвесной унитаз, большой хромированный полотенцесушитель. Ванна глубокая, крепкая, акриловая-долго сохраняет тепло воды при купании и не скользит, гораздо безопаснее и приятнее чугунных (особенно для детей и пожилых людей). Двери со стеклянными вставками- дают дополнительное освещение коридора даже при закрытых комнатах. Рядом вся необходимая инфраструктура: множество магазинов на любой бюджет, новая школа, новый детский сад, десятки разных детских площадок, частный садик, секции  в соседних домах, поликлиника, кафе, пиццерия, напротив виден горнолыжный спуск, летом можно жарить шашлыки вдоль берега реки, много пространства для прогулок и выгула собак, в проекте застройщика набережная и большой спорткомплекс с бассейном.  Любые формы расчёта: ипотека, ипотека с материнским капиталом и тд. Торг возможен.",58 м²,,,,,657.0,6/10,58 м²,58.0,6,20,3038529528,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3038529528,,4 320 000 ₽,74 483 ₽ за м²,74483,4320000,Apartment,2020-11-28T12:17:14.765842Z,78,Listing,,3,3.0,2020-12-28T15:08:13.385195+03:00,2024708979,2020-11-28T15:07:50.9838+03:00,2020-12-08T15:38:10.523365+03:00,,,,,"3-комн. квартира, 58 м², 6/10 эт.",2020-12-08T12:47:47.831129Z
Ул.Петухова 55,72512435,евгений,Resale,3285,2019-02-05T20:05:24.769607Z,"Хорошая большая,просторная,с коридором...встроенная кухня(плита,жарочный шкаф),два больших шкафа в прихожей и коридоре....пластиковые окна,ламинат,натяжные потолки ...и т.д....Заходи и живи!",57 м²,,,,,655.0,5/5,57 м²,57.0,5,9,162340939,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-162340939,267.0,3 100 000 ₽,54 386 ₽ за м²,54386,3100000,Apartment,2019-02-05T20:05:24.769607Z,78,Listing,,2,2.0,2021-01-03T10:39:44.817093+03:00,796411502,2016-06-15T19:45:35+03:00,2020-12-04T10:39:44.817093+03:00,4.416,267.0,#FF0000,Площадь Маркса,"2-комн. квартира, 57 м², 5/5 эт.",2020-12-04T07:49:57.716693Z
